39	Art	NN
40	einer	ART
41	Ambra	NN
42	gleich	ADV
43	.	$.
1	2.	NE
1	dieses	PDAT
2	bekräftigen	VVINF
3	auch	ADV
4	ferner	ADV
5	nicht	PTKNEG
6	wenig	PIS
7	die	ART
8	Wirkung	NN
9	oder	KON
10	Tugenden	NN
11	dieses	PDAT
12	Brunnens	NE
13	/	$(
14	von	APPR
15	welchen	PWAT
16	unten	ADV
17	wird	VAFIN
18	gemeldet	VVPP
19	werden	VAINF
20	/	$(
21	sintemal	KOUS
22	dieselbigen	PDAT
23	alle	PIAT
24	solche	PIAT
25	sind	VAFIN
26	/	$(
27	dergleichen	PIS
28	den	ART
29	Bituminibus	NN
30	oder	KON
31	Erdpechen	NN
32	und	KON
33	insonderheit	ADV
34	auch	ADV
35	der	ART
36	Ambra	NN
37	von	APPR
38	verständigen	VVINF
39	Medizis	NE
40	zugeschrieben	VVPP
41	werden	VAINF
42	.	$.
1	3.	NE
2	über	APPR
3	das	ART
4	so	ADV
5	haben	VAFIN
6	die	ART
7	gelehrten	ADJA
8	Leute	NN
9	durch	APPR
10	langwierige	ADJA
11	Erfahrung	NN
12	erforscht	VVFIN
13	/	$(
14	das	ART
15	fast	ADV
16	allezeit	ADV
17	/	$(
18	wo	PWAV
19	solche	PIAT
20	heilsamen	ADJA
21	Wasser	NN
22	/	$(
23	Bäder	NN
24	oder	KON
25	Brunnen	NN
26	sein	VAINF
27	/	$(
28	die	ART
29	jenigen	PIAT
30	oder	KON
31	dergleichen	PIS
32	Bergarten	NN
33	und	KON
34	Mineralien	NN
35	/	$(
36	mit	APPR
37	welchen	PWAT
38	die	ART
39	medizinischen	ADJA
40	und	KON
41	zur	APPRART
42	Arznei	NN
43	dienenden	ADJA
44	Wasser	NN
45	vermischt	VVFIN
46	/	$(
47	und	KON
48	von	APPR
49	welchen	PWAT
50	sie	PPER
51	ihre	PPOSAT
52	Natur	NN
53	und	KON
54	Kraft	NN
55	haben	VAFIN
56	/	$(
57	daselbst	PAV
58	oder	KON
59	in	APPR
60	der	ART
61	Nähe	NN
62	gefunden	VVPP
63	und	KON
64	ausgegraben	VVPP
65	werden	VAINF
66	.	$.
1	nun	ADV
2	aber	ADV
3	findet	VVFIN
4	man	PIS
5	nicht	PTKNEG
6	weit	ADJD
7	von	APPR
8	diesem	PDAT
9	Brunnen	NN
10	die	ART
11	Steinkohlen	NN
12	/	$(
13	so	ADV
14	lithanthraces	NE
15	,	$,
16	carbones	NE
17	bituminosi	NE
18	,	$,
19	terra	NE
20	ampelitis	NE
21	,	$,
22	populariter	NE
23	zu	PTKZU
24	reden	VVINF
25	/	$(
26	und	KON
27	vom	APPRART
28	Theopompos	NE
29	/	$(
30	wie	KOKOM
31	es	PPER
32	Solenander	NE
33	dafür	PAV
34	hält	VVFIN
35	/	$(
36	pix	NE
37	fossiliis	NE
38	genannt	VVPP
39	werden	VAINF
40	/	$(
41	und	KON
42	gräbt	VVFIN
43	sie	PPER
44	in	APPR
45	großer	ADJA
46	Menge	NN
47	aus	APPR
48	.	$.
1	welche	PWAT
2	aber	ADV
3	nichts	PIS
4	anderes	ADV
5	sein	VAINF
6	/	$(
7	als	KOKOM
8	ein	ART
9	irdisches	ADJD
10	und	KON
11	steinhartes	ADJD
12	Bitumen	NN
13	,	$,
14	wie	PWAV
15	solches	PIAT
16	bezeugen	VVFIN
17	Reinerus	NN
18	Solenander	NE
19	capite	NE
20	sæpius	NE
21	citato	NE
22	.	$.
23	pag.	NN
24	93.	ADJA
25	Georgius	NE
26	Agricola	NN
27	libr.	NN
28	4.	ADJA
29	de	NE
30	natura	FM
31	foßilium	NE
32	.	$.
33	pag.	NN
34	233.	ADJA
35	Cæsalpinus	NE
36	de	NE
37	Metallicis.	NN
38	lib.	NN
39	2.	ADJA
40	cap.	NN
41	53.	ADJA
42	und	KON
43	insonderheit	ADV
44	der	ART
45	hochberühmte	NN
46	Philosophus	NE
47	und	KON
48	Medikus	NN
49	unserer	PPOSAT
50	Zeiten	NN
51	/	$(
52	Doktor	NN
53	Andreas	NE
54	Libavius	NE
55	in	APPR
56	seinen	PPOSAT
57	singularibus	NE
58	,	$,
59	parte	NE
60	tertia	NE
61	.	$.
62	lib	ADJD
63	.	$.
1	3.	ADJA
2	cap.	NN
3	10	CARD
4	.	$.
1	an	APPR
2	welchem	PWAT
3	Ort	NN
4	er	PPER
5	allerlei	PIAT
6	Arten	NN
7	des	ART
8	Erdpechs	NN
9	und	KON
10	was	PWS
11	dem	ART
12	angehörig	ADJD
13	/	$(
14	oder	KON
15	damit	PAV
16	Gemeinschaft	NN
17	hat	VAFIN
18	/	$(
19	ausführlich	ADJD
20	/	$(
21	eigentlich	ADV
22	/	$(
23	und	KON
24	gründlich	ADJD
25	hat	VAFIN
26	beschrieben	VVPP
27	/	$(
28	von	APPR
29	welchen	PWAT
30	aber	ADV
31	ich	PPER
32	hie	ADV
33	dieses	PDAT
34	Orts	NN
35	nur	ADV
36	in	APPR
37	gemein	ADJD
38	und	KON
39	ohne	APPR
40	genauen	ADJA
41	Unterschied	NN
42	reden	VVINF
43	wollen	VMFIN
44	.	$.
1	ist	VAFIN
2	also	ADV
3	dieses	PDAT
4	meine	PPOSAT
5	gründliche	ADJA
6	Meinung	NN
7	von	APPR
8	des	ART
9	Brunnens	NN
10	Natur	NN
11	oder	KON
12	Minera	NN
13	/	$(
14	so	ADV
15	er	PPER
16	in	APPR
17	sich	PRF
18	hält	VVFIN
19	.	$.
1	zum	APPRART
2	Überfluss	NN
3	aber	ADV
4	soll	VMFIN
5	es	PPER
6	nicht	PTKNEG
7	genug	ADV
8	sein	VAINF
9	/	$(
10	dass	KOUS
11	ich	PPER
12	meine	PPOSAT
13	Meinung	NN
14	mit	APPR
15	angezogenen	ADJA
16	Gründen	NN
17	und	KON
18	Argumentis	NE
19	bekräftigt	VVFIN
20	habe	VAFIN
21	/	$(
22	sondern	KON
23	ich	PPER
24	will	VMFIN
25	auch	ADV
26	/	$(
27	damit	PAV
28	das	ART
29	jenige	PIAT
30	/	$(
31	was	PWS
32	mir	PPER
33	im	APPRART
34	Wege	NN
35	steht	VVFIN
36	/	$(
37	und	KON
38	mir	PPER
39	zu	PTKZU
40	wider	APPR
41	/	$(
42	weggeräumt	VVPP
43	werde	VAFIN
44	/	$(
45	andere	ADJA
46	der	ART
47	meinigen	PPOSAT
48	zu	PTKZU
49	wider	APPR
50	laufende	NE
51	Meinung	NN
52	/	$(
53	so	ADV
54	auch	ADV
55	ihren	PPOSAT
56	Grund	NN
57	und	KON
58	Beweis	NN
59	haben	VAFIN
60	/	$(
61	nach	APPR
62	Vermögen	NN
63	widerlegen	VVINF
64	und	KON
65	ablehnen	VVFIN
66	.	$.
1	und	KON
2	erstlich	ADV
3	werde	VAFIN
4	ich	PPER
5	berichtet	VVFIN
6	/	$(
7	das	ART
8	etliche	PIAT
9	der	ART
10	Meinung	NN
11	seien	VAINF
12	/	$(
13	dass	KOUS
14	dieser	PDAT
15	Brunnen	NN
16	seine	PPOSAT
17	Kraft	NN
18	vom	APPRART
19	Gold	NN
20	vornehmlich	ADJD
21	habe	VAFIN
22	/	$(
23	aus	APPR
24	folgenden	ADJA
25	Ursachen	NN
26	und	KON
27	Gründen	NN
28	.	$.
1	erstlich	ADV
2	weil	KOUS
3	dieser	PDAT
4	Brunnen	NN
5	die	ART
6	äußerste	ADJA
7	sonst	ADV
8	fast	ADV
9	und	KON
10	unheilbare	ADJA
11	Lähme	NN
12	heilt	VVFIN
13	/	$(
14	auch	ADV
15	andere	ADJA
16	Tugenden	NN
17	mehr	ADV
18	hat	VAFIN
19	/	$(
20	so	ADV
21	dem	ART
22	Gold	NN
23	zugeschrieben	VVPP
24	werden	VAINF
25	/	$(
26	inmassen	KOUS
27	die	ART
28	Chymici	NE
29	eben	ADV
30	das	ART
31	/	$(
32	was	PWS
33	dieser	PDAT
34	Brunnen	NN
35	vermag	VVFIN
36	/	$(
37	mit	APPR
38	ihrem	PPOSAT
39	auro	NE
40	potabili	NE
41	auszurichten	VVIZU
42	vermeinen	VVFIN
43	.	$.
1	zum	APPRART
2	Anderen	ADJA
3	/	$(
4	weil	KOUS
5	dieser	PDAT
6	Brunnen	NN
7	/	$(
8	welcher	PWAT
9	doch	ADV
10	mit	APPR
11	so	ADV
12	vielen	ADV
13	herrlichen	ADJA
14	Tugenden	NN
15	und	KON
16	Kräften	NN
17	begabt	ADJD
18	/	$(
19	keinen	PIAT
20	sonderlichen	ADJA
21	Geschmack	NN
22	hat	VAFIN
23	/	$(
24	daraus	PAV
25	einer	ART
26	wohl	ADV
27	schließen	VVINF
28	könnte	VMFIN
29	/	$(
30	dass	KOUS
31	solche	PIAT
32	Kraft	NN
33	des	ART
34	Wassers	NN
35	von	APPR
36	keinem	PIAT
37	Erdsaft	NN
38	oder	KON
39	anderer	ADJA
40	Bergart	NN
41	und	KON
42	Metall	NN
43	/	$(
44	sondern	KON
45	fast	ADV
46	einig	ADJD
47	und	KON
48	allein	ADV
49	vom	APPRART
50	Gold	NN
51	oder	KON
52	Silber	NN
53	herkomme	VVFIN
54	.	$.
1	3.	NE
1	so	ADV
2	soll	VMFIN
3	auch	ADV
4	solches	PIAT
5	der	ART
6	Augenschein	NN
7	geben	VVINF
8	/	$(
9	in	APPR
10	dem	ART
11	/	$(
12	wie	KOKOM
13	etliche	PIAT
14	sagen	VVINF
15	/	$(
16	der	ART
17	Brunnen	NN
18	kleine	ADJA
19	Goldkörnlein	NN
20	mit	APPR
21	sich	PRF
22	bringt	VVFIN
23	/	$(
24	welches	PRELS
25	in	APPR
26	der	ART
27	Quelle	NN
28	und	KON
29	im	APPRART
30	Sande	NN
31	zu	PTKZU
32	sehen	VVINF
33	/	$(
34	wenn	KOUS
35	er	PPER
36	ausgeschöpft	VVPP
37	.	$.
1	4.	NE
2	item	NN
3	weil	KOUS
4	unten	ADV
5	auf	APPR
6	dem	ART
7	Grunde	NN
8	rote	ADJA
9	Steinlein	NN
10	/	$(
11	welche	PWAT
12	/	$(
13	wie	KOKOM
14	ich	PPER
15	selbsten	ADV
16	weiß	VVFIN
17	/	$(
18	den	ART
19	Kindern	NN
20	mit	APPR
21	großem	ADJA
22	Nutzen	NN
23	vor	APPR
24	die	ART
25	schwere	ADJA
26	Not	NN
27	eingegeben	VVPP
28	worden	VAPP
29	.	$.
1	5.	NE
1	ein	ART
2	vornehmer	ADJA
3	Chymicus	NE
4	als	KOKOM
5	er	PPER
6	den	ART
7	Brunnen	NN
8	destilliert	VVPP
9	/	$(
10	hat	VAFIN
11	auf	APPR
12	dem	ART
13	Grunde	NN
14	ein	ART
15	rötliches	ADJD
16	Sedimentum	NE
17	,	$,
18	darinnen	ADV
19	weiße	ADJA
20	Pünktlein	NN
21	oder	KON
22	Tiiplein	NE
23	gewesen	VAPP
24	/	$(
25	gefunden	VVPP
26	/	$(
27	welches	PRELS
28	er	PPER
29	vor	APPR
30	eine	ART
31	gewisse	ADJA
32	Anzeigung	NN
33	gehalten	VVPP
34	/	$(
35	dass	KOUS
36	dieser	PDAT
37	Brunnen	NN
38	von	APPR
39	Gold	NN
40	und	KON
41	Silber	NN
42	/	$(
43	welches	PRELS
44	aber	ADV
45	noch	ADV
46	nicht	PTKNEG
47	zeitig	ADJD
48	/	$(
49	herkäme	VVFIN
50	/	$(
51	und	KON
52	seine	PPOSAT
53	Mineram	NN
54	hätte	VAFIN
55	.	$.
1	zwar	ADV
2	ich	PPER
3	muss	VMFIN
4	bekennen	VVFIN
5	/	$(
6	dass	KOUS
7	ich	PPER
8	im	APPRART
9	Anfang	NN
10	/	$(
11	ehe	KOUS
12	dann	ADV
13	ich	PPER
14	dieses	PDS
15	Wasser	NN
16	zu	PTKZU
17	probieren	VVINF
18	bekommen	VVINF
19	können	VMFIN
20	/	$(
21	mich	PPER
22	durch	APPR
23	den	ART
24	ersten	ADJA
25	und	KON
26	anderen	ADJA
27	Beweis	NN
28	habe	VAFIN
29	bewegen	VVINF
30	lassen	VVINF
31	/	$(
32	dass	KOUS
33	ich	PPER
34	fast	ADV
35	eben	ADV
36	dieser	PDAT
37	Meinung	NN
38	gewesen	VAPP
39	/	$(
40	mich	PPER
41	auch	ADV
42	bei	APPR
43	etlichen	ADJA
44	zu	PTKZU
45	derselben	PDAT
46	Meinung	NN
47	bekannt	VVFIN
48	.	$.
1	nach	APPR
2	dem	ART
3	ich	PPER
4	aber	ADV
5	den	ART
6	Sachen	NN
7	weiter	ADV
8	nachgegangen	NN
9	/	$(
10	habe	VAFIN
11	ich	PPER
12	befunden	VVPP
13	/	$(
14	dass	KOUS
15	sich	PPER
16	es	PPER
17	in	APPR
18	der	ART
19	Wahrheit	NN
20	anders	ADV
21	verhalte	VVFIN
22	/	$(
23	und	KON
24	diese	PDAT
25	Meinung	NN
26	nicht	PTKNEG
27	Stadt	NN
28	und	KON
29	Raum	NN
30	haben	VAFIN
31	könne	VMFIN
32	.	$.
33	sintemal	KOUS
34	1.	NE
35	das	ART
36	Sedimentum	NE
37	brennt	VVFIN
38	/	$(
39	welches	PRELS
40	so	ADV
41	es	PPER
42	von	APPR
43	einem	ART
44	Gold	NN
45	oder	KON
46	Silber	NN
47	/	$(
48	es	PPER
49	wäre	VAFIN
50	zeitig	ADJD
51	oder	KON
52	unzeitig	ADJD
53	/	$(
54	herrührte	VVFIN
55	/	$(
56	nicht	PTKNEG
57	also	ADV
58	leichtlich	ADJD
59	geschehen	VVPP
60	könnte	VMFIN
61	.	$.
1	2.	NE
2	dieweil	KOUS
3	ich	PPER
4	halte	VVFIN
5	/	$(
6	das	ART
7	mit	APPR
8	wenigem	PIAT
9	Grund	NN
10	gesagt	VVPP
11	werde	VAFIN
12	/	$(
13	das	ART
14	eigentlich	ADV
15	zu	PTKZU
16	reden	VVINF
17	/	$(
18	unreifes	ADJD
19	Gold	NN
20	oder	KON
21	Silber	NN
22	sei	VAFIN
23	/	$(
24	sintemal	KOUS
25	es	PPER
26	wider	APPR
27	die	ART
28	Natur	NN
29	und	KON
30	rationem	NE
31	generationis	NE
32	horum	NE
33	metallorum	NE
34	in	APPR
35	terræ	NE
36	visceribus	NE
37	läuft	VVFIN
38	/	$(
39	dass	KOUS
40	sie	PPER
41	gleich	ADV
42	wie	KOKOM
43	die	ART
44	Äpfel	NE
45	und	KON
46	Birnen	NN
47	auf	APPR
48	den	ART
49	Bäumen	NN
50	allgemachsam	ADJD
51	reif	ADJD
52	werden	VAINF
53	sollten	VMFIN
54	.	$.
1	es	PPER
2	ist	VAFIN
3	auch	ADV
4	niemals	ADV
5	erfahren	VVINF
6	worden	VAPP
7	/	$(
8	dass	KOUS
9	die	ART
10	Bergleute	NN
11	jemals	ADV
12	unter	APPR
13	der	ART
14	Erde	NN
15	unreifes	ADJD
16	Gold	NN
17	oder	KON
18	Silber	NN
19	angetroffen	VVPP
20	hätten	VAFIN
21	/	$(
22	welches	PRELS
23	doch	ADV
24	nicht	PTKNEG
25	möglich	ADJD
26	gewesen	VAPP
27	wäre	VAFIN
28	/	$(
29	so	ADV
30	desselben	PDS
31	etwas	PIS
32	unter	APPR
33	der	ART
34	Erde	NN
35	vorhanden	ADJD
36	/	$(
37	oder	KON
38	da	ADV
39	die	ART
40	Metalle	NN
41	unter	APPR
42	der	ART
43	Erde	NN
44	allgemachsam	ADJD
45	perfiziert	NE
46	und	KON
47	zeitig	ADJD
48	würden	VAFIN
49	.	$.
1	denn	KON
2	was	PWS
3	der	ART
4	gottselige	ADJA
5	und	KON
6	hoch	ADJD
7	erfahrene	ADJA
8	Herr	NN
9	Magister	NN
10	Johannes	NE
11	Matthesius	NE
12	christlicher	NN
13	Gedächtnis	NN
14	/	$(
15	in	APPR
16	seiner	PPOSAT
17	Bergpostille	NN
18	in	APPR
19	der	ART
20	dritten	ADJA
21	Predigt	NN
22	für	APPR
23	Experimenta	NE
24	anzeucht	NN
25	/	$(
26	damit	PAV
27	zu	PTKZU
28	behaupten	VVFIN
29	/	$(
30	dass	KOUS
31	die	ART
32	Metalle	NN
33	von	APPR
34	Jahr	NN
35	zu	PTKZU
36	Jahr	NN
37	/	$(
38	besser	ADJD
39	/	$(
40	vollkommener	ADJA
41	und	KON
42	gültiger	ADJA
43	werden	VAINF
44	/	$(
45	bis	VVFIN
46	sie	PPER
47	gediegen	ADJD
48	oder	KON
49	zu	PTKZU
50	ihrem	PPOSAT
51	Stillstand	NN
52	und	KON
53	Vollkommenheit	NN
54	gebracht	VVPP
55	werden	VAINF
56	/	$(
57	hat	VAFIN
58	viel	ADV
59	eine	ART
60	andere	ADJA
61	Meinung	NN
62	und	KON
63	Ursache	NN
64	/	$(
65	und	KON
66	lassen	VVINF
67	die	ART
68	Philosophi	NN
69	/	$(
70	die	ART
71	nicht	PTKNEG
72	oben	ADV
73	hin	PTKVZ
74	nach	APPR
75	dem	ART
76	Ansehen	NN
77	urteilen	VVINF
78	/	$(
79	sondern	KON
80	der	ART
81	Natur	NN
82	Wirkung	NN
83	eigentlich	ADV
84	erwägen	VVFIN
85	und	KON
86	unterscheiden	VVINF
87	/	$(
88	den	ART
89	Bergleuten	NN
90	ihre	PPOSAT
91	Art	NN
92	zu	PTKZU
93	reden	VVINF
94	:	$.
1	Loquentes	FM.la
2	cum	FM.la
3	multis	FM.la
4	;	$.
5	sapientes	FM.la
6	cum	FM.la
7	paucis	FM.la
8	.	$.
1	aber	KON
2	davon	PAV
3	ausführlich	ADJD
4	zu	PTKZU
5	disputieren	VVINF
6	wollte	VMFIN
7	allhier	ADV
8	zu	PTKZU
9	lang	ADJD
10	werden	VAINF
11	.	$.
1	3.	NE
1	man	PIS
2	findet	VVFIN
3	auch	ADV
4	in	APPR
5	etlichen	ADJA
6	Brunnen	NN
7	und	KON
8	fließenden	ADJA
9	Wassern	NN
10	Goldkörner	NN
11	und	KON
12	Goldseifen	NN
13	/	$(
14	welche	PWAT
15	aber	ADV
16	der	ART
17	Goldes	NN
18	Kraft	NN
19	nicht	PTKNEG
20	an	APPR
21	sich	PRF
22	nehmen	VVINF
23	.	$.
1	4.	NE
1	ich	PPER
2	will	VMFIN
3	geschweigen	VVINF
4	/	$(
5	das	ART
6	/	$(
7	wie	KOKOM
8	Fallopius	NE
9	libro	NE
10	de	NE
11	aquis	NE
12	Thermalibus	NE
13	cap.	NN
14	8.	ADJA
15	auch	ADV
16	hiervon	PAV
17	disputiert	VVPP
18	/	$(
19	fast	ADV
20	nicht	PTKNEG
21	müglich	ADJD
22	sei	VAFIN
23	/	$(
24	dass	KOUS
25	sich	PRF
26	das	ART
27	schlechte	ADJA
28	Wasser	NN
29	mit	APPR
30	dem	ART
31	Gold	NN
32	also	ADV
33	vermische	VVFIN
34	/	$(
35	dass	KOUS
36	es	PPER
37	seine	PPOSAT
38	Natur	NN
39	an	APPR
40	sich	PRF
41	nehme	VVFIN
42	/	$(
43	sintemal	KOUS
44	das	ART
45	Gold	NN
46	also	ADV
47	hart	ADJD
48	und	KON
49	tüchte	NN
50	ist	VAFIN
51	/	$(
52	dass	KOUS
53	es	PPER
54	einem	ART
55	kalten	ADJA
56	schlechten	ADJA
57	Wasser	NN
58	von	APPR
59	seiner	PPOSAT
60	Substanz	NN
61	nichts	PIS
62	zukommen	VVINF
63	lässt	VVFIN
64	.	$.
1	Dahero	FM.la
2	Reinerus	FM.la
3	Solenander	FM.la
4	lib.	FM.la
5	2.	FM.la
6	c.	FM.la
7	2.	FM.la
8	de	FM.la
9	font	FM.la
10	.	$.
11	temper.	FM.la
12	p.	FM.la
13	148.	FM.la
14	sagt	FM.la
15	:	$.
16	Quæ	FM.la
17	perfectissimè	FM.la
18	mista	FM.la
19	sunt	FM.la
20	,	$,
21	benè	FM.la
22	compacta	FM.la
23	insigniter	FM.la
24	dura	FM.la
25	,	$,
26	nihil	FM.la
27	ea	FM.la
28	humectatione	FM.la
29	(	$(
30	nisi	FM.la
31	id	FM.la
32	,	$,
33	quo	FM.la
34	humectentur	FM.la
35	,	$,
36	insigniter	FM.la
37	acre	FM.la
38	fuerit	FM.la
39	)	$(
40	dimittunt	FM.la
41	,	$,
42	ut	FM.la
43	videre	FM.la
44	licet	FM.la
45	in	FM.la
46	vitro	FM.la
47	,	$,
48	auro	FM.la
49	,	$,
50	argento	FM.la
51	,	$,
52	marmore	FM.la
53	,	$,
54	maximè	FM.la
55	Carrariensi	FM.la
56	,	$,
57	vel	FM.la
58	alio	FM.la
59	quovis	FM.la
60	durissimo	FM.la
61	.	$.
1	Nam	FM.la
2	licet	FM.la
3	aqua	FM.la
4	ex	FM.la
5	his	FM.la
6	concrescat	FM.la
7	,	$,
8	nihil	FM.la
9	ex	FM.la
10	his	FM.la
11	sibi	FM.la
12	assumit	FM.la
13	,	$,
14	quod	FM.la
15	observatione	FM.la
16	sit	FM.la
17	dignum	FM.la
18	.	$.
1	At	FM.la
2	si	FM.la
3	in	FM.la
4	aliis	FM.la
5	condensetur	FM.la
6	,	$,
7	terreo	FM.la
8	corpore	FM.la
9	,	$,
10	succo	FM.la
11	concreto	FM.la
12	,	$,
13	saxo	FM.la
14	aliquo	FM.la
15	vel	FM.la
16	metallo	FM.la
17	molli	FM.la
18	impuróve	FM.la
19	,	$,
20	sanè	FM.la
21	permultum	FM.la
22	ejus	FM.la
23	qualitatis	FM.la
24	&	$(
25	naturæ	FM.la
26	imbibit	FM.la
27	.	$.
1	ja	PTKANT
2	ob	KOUS
3	gleich	ADV
4	der	ART
5	Brunnen	NN
6	das	ART
7	Gold	NN
8	oder	KON
9	Silber	NN
10	leibhaftig	ADJD
11	in	APPR
12	sich	PRF
13	hätte	VAFIN
14	/	$(
15	so	ADV
16	könnte	VMFIN
17	er	PPER
18	doch	ADV
19	die	ART
20	Kräfte	NN
21	nicht	PTKNEG
22	von	APPR
23	ihnen	PPER
24	haben	VAFIN
25	/	$(
26	sintemal	KOUS
27	die	ART
28	Chymici	NE
29	selber	ADV
30	bekennen	VVFIN
31	/	$(
32	dass	KOUS
33	das	ART
34	Gold	NN
35	/	$(
36	wenn	KOUS
37	man	PIS
38	es	PPER
39	schon	ADV
40	in	APPR
41	Leib	NN
42	nimmt	VVFIN
43	/	$(
44	doch	ADV
45	nicht	PTKNEG
46	von	APPR
47	unserer	PPOSAT
48	natürlichen	ADJA
49	Wärme	NN
50	bezwungen	VVPP
51	und	KON
52	verdaut	VVFIN
53	werden	VAINF
54	könne	VMFIN
55	.	$.
1	Aurum	FM.la
2	,	$,
3	inquiunt	FM.la
4	,	$,
5	init	FM.la
6	;	$.
7	aurum	FM.la
8	exit	FM.la
9	,	$,
10	si	FM.la
11	sit	FM.la
12	minerale	FM.la
13	&	$(
14	nisi	FM.la
15	vegetabile	FM.la
16	fiat	FM.la
17	,	$,
18	quod	FM.la
19	sit	FM.la
20	per	FM.la
21	solutionem	FM.la
22	ejus	FM.la
23	Spagyricam	FM.la
24	.	$.
1	das	ART
2	Gold	NN
3	/	$(
4	sagen	VVINF
5	sie	PPER
6	/	$(
7	geht	VVFIN
8	in	APPR
9	den	ART
10	Leib	NN
11	/	$(
12	und	KON
13	geht	VVFIN
14	unversehrt	ADJD
15	wieder	ADV
16	heraus	PTKVZ
17	/	$(
18	alldieweil	KOUS
19	es	PPER
20	noch	ADV
21	mineralisch	ADJD
22	/	$(
23	und	KON
24	durch	APPR
25	die	ART
26	spagirische	ADJA
27	Kunst	NN
28	noch	ADV
29	nicht	PTKNEG
30	gleichsam	ADJD
31	lebendig	ADJD
32	gemacht	VVPP
33	worden	VAPP
34	ist	VAFIN
35	.	$.
1	belangend	NN
2	aber	ADV
3	die	ART
4	Gründe	NN
5	/	$(
6	so	ADV
7	oben	ADV
8	zur	APPRART
9	Beweisung	NN
10	angezogen	VVPP
11	worden	VAPP
12	/	$(
13	dass	KOUS
14	dieser	PDAT
15	Brunnen	NN
16	seine	PPOSAT
17	Mineram	NN
18	vom	APPRART
19	Gold	NN
20	/	$(
21	oder	KON
22	Silber	NN
23	habe	VAFIN
24	/	$(
25	so	ADV
26	ist	VAFIN
27	auf	APPR
28	dieselbige	PDAT
29	kürzlich	ADV
30	meine	PPOSAT
31	Antwort	NN
32	?	$.
1	1.	NE
1	dass	KOUS
2	es	PPER
3	nicht	PTKNEG
4	folge	VVFIN
5	/	$(
6	weil	KOUS
7	dieser	PDAT
8	Brunnen	NN
9	die	ART
10	Lähme	NN
11	heilt	VVFIN
12	/	$(
13	es	PPER
14	derowegen	ADV
15	von	APPR
16	Gold	NN
17	sei	VAFIN
18	/	$(
19	sintemal	KOUS
20	solches	PIAT
21	nicht	PTKNEG
22	weniger	ADV
23	den	ART
24	Bituminibus	NE
25	wie	KOKOM
26	unten	ADV
27	wird	VAFIN
28	gemeldet	VVPP
29	werden	VAINF
30	/	$(
31	zuzuschreiben	VVIZU
32	,	$,
33	2.	CARD
1	dass	KOUS
2	aber	ADV
3	der	ART
4	Brunnen	NN
5	keinen	PIAT
6	sonderlichen	ADJA
7	Geschmack	NN
8	/	$(
9	geschieht	VVFIN
10	nicht	PTKNEG
11	wegen	APPR
12	des	ART
13	Goldes	NN
14	/	$(
15	oder	KON
16	Silbers	NN
17	/	$(
18	sondern	KON
19	von	APPR
20	wegen	APPR
21	der	ART
22	Menge	NN
23	des	ART
24	Wassers	NN
25	wird	VAFIN
26	der	ART
27	Geschmack	NN
28	des	ART
29	Bituminis	NN
30	obtundirt	NE
31	und	KON
32	gedämpft	VVPP
33	/	$(
34	welches	PRELS
35	weil	KOUS
36	es	PPER
37	auch	ADV
38	in	APPR
39	Nitro	NE
40	,	$,
41	und	KON
42	Atramento	NE
43	geschieht	VVFIN
44	/	$(
45	wie	PWAV
46	Solenander	NE
47	bezeigt	VVPP
48	lib.	NN
49	2.	ADJA
50	de	NE
51	Temp.	NN
52	font.	NN
53	cap.	NN
54	4.	ADJA
55	p.	NN
56	166.	ADJA
57	ist	VAFIN
58	kein	PIAT
59	Wunder	NN
60	/	$(
61	dass	KOUS
62	sich	PRF
63	solches	PIAT
64	auch	ADV
65	mit	APPR
66	dem	ART
67	Bitumine	NE
68	zuträgt	VVFIN
69	/	$(
70	sondern	KON
71	ist	VAFIN
72	dass	KOUS
73	dieser	PDAT
74	Brunnen	NN
75	gleich	ADV
76	ein	ART
77	wenig	PIS
78	süßlichen	ADJA
79	und	KON
80	pfülenschenden	NE
81	Geschmack	NN
82	hat	VAFIN
83	/	$(
84	gar	ADV
85	genug	ADV
86	.	$.
1	3.	NE
2	lasse	VVIMP
3	ich	PPER
4	in	APPR
5	seinem	PPOSAT
6	Wert	ADJD
7	und	KON
8	Unwert	NN
9	beruhen	VVFIN
10	/	$(
11	dass	KOUS
12	dieser	PDAT
13	Brunnen	NN
14	Gold	NN
15	mit	APPR
16	sich	PRF
17	bringe	VVFIN
18	/	$(
19	es	PPER
20	folgt	VVFIN
21	aber	ADV
22	nicht	PTKNEG
23	daraus	PAV
24	/	$(
25	dass	KOUS
26	die	ART
27	Minera	NN
28	von	APPR
29	Gold	NN
30	sei	VAFIN
31	/	$(
32	wie	KOKOM
33	aus	APPR
34	unsern	PPOSAT
35	/	$(
36	wider	APPR
37	diese	PDAT
38	Meinung	NN
39	/	$(
40	obangezogenem	ADJA
41	dritten	ADJA
42	Argument	NN
43	weitläufiger	NN
44	zu	PTKZU
45	sehen	VVINF
46	.	$.
1	4.	NE
1	die	ART
2	rötlichen	ADJA
3	Steinlein	NN
4	aber	ADV
5	/	$(
6	so	ADV
7	wider	APPR
8	die	ART
9	schwere	ADJA
10	Not	NN
11	dienen	VVINF
12	/	$(
13	sind	VAFIN
14	nicht	PTKNEG
15	vom	APPRART
16	Gold	NN
17	/	$(
18	sondern	KON
19	vielmehr	ADV
20	Stücklein	NN
21	eines	ART
