	token_ids	tokens	goldlabels	predictions
37	33	.	$.	$.
38	1	man	PIS	PIS
38	2	muss	VMFIN	VMFIN
38	3	auch	ADV	ADV
38	4	im	APPRART	APPRART
38	5	Essen	NE	NN
38	6	und	KON	KON
38	7	Trinken	VVFIN	NN
38	8	/	$(	$(
38	9	in	APPR	APPR
38	10	Schlafen	NN	NN
38	11	und	KON	KON
38	12	Wachen	NN	NN
38	13	mäßige	ADJA	ADJA
38	14	Ordnung	NN	NN
38	15	halten	VVINF	VVINF
38	16	/	$(	$(
38	17	und	KON	KON
38	18	alles	PIS	PIS
38	19	was	PWS	PIAT
38	20	unreines	ADJD	ADJA
38	21	/	$(	$(
38	22	faules	ADJD	ADJA
38	23	/	$(	$(
38	24	böses	ADJD	ADJA
38	25	Geblüt	NN	NN
38	26	macht	VVFIN	VVFIN
38	27	/	$(	$(
38	28	meiden	VVINF	VVINF
38	29	/	$(	$(
38	30	als	KOKOM	KOKOM
38	31	da	ADV	ADV
38	32	sind	VAFIN	VAFIN
38	33	Schwämme	NN	NN
38	34	/	$(	$(
38	35	Pilze	NE	NN
38	36	/	$(	$(
38	37	Zwiebeln	NN	NN
38	38	/	$(	$(
38	39	Gurken	NN	NN
38	40	/	$(	$(
38	41	allerlei	PIAT	PIAT
38	42	Obst	NN	NN
38	43	/	$(	$(
38	44	stinkendes	VVPP	ADJA
38	45	Fleisch	NN	NN
38	46	wie	KOKOM	KOKOM
38	47	auch	ADV	ADV
38	48	Schweinefleisch[37]	NN	NN
38	49	und	KON	KON
38	50	Fische	NN	NN
38	51	/	$(	$(
38	52	michintzend	NE	ADJD
38	53	Getreide	NN	NN
38	54	/	$(	$(
38	55	warmes	ADJD	ADJA
38	56	und	KON	KON
38	57	übles	ADV	ADJA
38	58	Bier	NN	NN
38	59	/	$(	$(
38	60	sehr	ADV	ADV
38	61	starken	ADJA	ADJA
38	62	Wein	NN	NN
38	63	/	$(	$(
38	64	unreine	ADJA	ADJA
38	65	Wasser	NN	NN
38	66	und	KON	KON
38	67	eheliche	ADJA	ADJA
38	68	Werke	NN	NN
38	69	.	$.	$.
39	1	die	ART	ART
39	2	Wohnung	NN	NN
39	3	/	$(	$(
39	4	soll	VMFIN	VMFIN
39	5	rein	ADJA	ADJD
39	6	sein	VAINF	VAINF
39	7	/	$(	$(
39	8	auch	ADV	ADV
39	9	verwahrt	VVFIN	VVFIN
39	10	/	$(	$(
39	11	so	ADV	ADV
39	12	viel	ADV	ADV
39	13	möglich	ADJA	ADJD
39	14	vor	APPR	APPR
39	15	Luft	NN	NN
39	16	und	KON	KON
39	17	Winden	NN	NN
39	18	/	$(	$(
39	19	so	ADV	ADV
39	20	von	APPR	APPR
39	21	Mittag	NN	NN
39	22	herkommen	VVINF	VVINF
39	23	/	$(	$(
39	24	die	ART	ART
39	25	Fenster	NN	NN
39	26	sollen	VMFIN	VMFIN
39	27	des	ART	ART
39	28	Nachts	ADV	NN
39	29	nicht	PTKNEG	PTKNEG
39	30	offen	ADJD	ADJD
39	31	/	$(	$(
39	32	fürnehmlich	ADJD	VVFIN
39	33	wenn	NN	KOUS
39	34	Nebel	NN	NN
39	35	und	KON	KON
39	36	Ungewitter	NN	NN
39	37	vorhanden	ADJD	ADJD
39	38	sondern	KON	KON
39	39	zugetan	ADJD	VVPP
39	40	bleiben	VVINF	VVINF
39	41	/	$(	$(
39	42	desgleichen	ADV	ADV
39	43	früh	ADJA	ADJD
39	44	bis	APPR	KON
39	45	2.	CARD	ADJA
39	46	Stunden	NN	NN
39	47	nach	APPR	APPR
39	48	der	ART	ART
39	49	Sonnen	NN	NN
39	50	Aufgang	NN	NN
39	51	.	$.	$.
40	1	man	PIS	PIS
40	2	soll	VMFIN	VMFIN
40	3	die	ART	ART
40	4	Behausung	NN	NN
40	5	täglich	ADJD	ADJD
40	6	früh	ADJD	ADJD
40	7	und	KON	KON
40	8	auf	APPR	APPR
40	9	den	ART	ART
40	10	Abend	NN	NN
40	11	beräuchern	VVINF	VVINF
40	12	.	$.	$.
41	1	es	PPER	PPER
41	2	soll	VMFIN	VMFIN
41	3	ein	ART	ART
41	4	Wirt	NN	NN
41	5	allen	PIAT	PIAT
41	6	Mist	NN	NN
41	7	/	$(	$(
41	8	Kehricht	NE	NN
41	9	/	$(	$(
41	10	Kot	NN	NN
41	11	und	KON	KON
41	12	Unflat	NN	NN
41	13	herausschaffen[39]	PTKVZ	VVINF
41	14	herausschaffen[39]	VVINF	VVINF
41	15	/	$(	$(
41	16	damit	PAV	KOUS
41	17	dieser	PDAT	PDAT
41	18	Seuche	NN	NN
41	19	nicht	PTKNEG	PTKNEG
41	20	Ursache	NN	NN
41	21	gegeben	VVINF	VVPP
41	22	werde	VAFIN	VAFIN
41	23	.	$.	$.
42	1	über	APPR	APPR
42	2	das	ART	PDS
42	3	soll	VMFIN	VMFIN
42	4	man	PIS	PIS
42	5	die	XY	ART
42	6	Häuser	XY	NN
42	7	nicht	PTKNEG	PTKNEG
42	8	leichtlich	ADJD	ADV
42	9	öffnen	VVINF	VVINF
42	10	oder	KON	KON
42	11	daraus	PAV	PAV
42	12	gehen	VVINF	VVINF
42	13	/	$(	$(
42	14	und	KON	KON
42	15	sollen	VMFIN	VMFIN
42	16	die	ART	ART
42	17	Gassen	NN	NN
42	18	rein	ADJD	ADV
42	19	halten	VVINF	VVINF
42	20	/	$(	$(
42	21	denn	KON	KON
42	22	es	PPER	PPER
42	23	ist	VAFIN	VAFIN
42	24	leicht	ADJD	ADJD
42	25	geschehen	VVPP	VVINF
42	26	/	$(	$(
42	27	dass	KOUS	KOUS
42	28	man	PIS	PIS
42	29	über	APPR	APPR
42	30	eine	ART	ART
42	31	böse	ADJA	ADJA
42	32	Spur	NN	NN
42	33	geht	VVFIN	VVFIN
42	34	/	$(	$(
42	35	so	ADV	ADV
42	36	schießt	ADJD	VVFIN
42	37	auch	ADV	ADV
42	38	der	ART	ART
42	39	Teufel	NE	NN
42	40	seine	PPOSAT	PPOSAT
42	41	Pfeile	NN	NN
42	42	auf	APPR	APPR
42	43	den	ART	ART
42	44	Gassen	NN	NN
42	45	umher	PTKVZ	PTKVZ
42	46	/	$(	$(
42	47	und	KON	KON
42	48	wem	PWS	PWS
42	49	er	PPER	PPER
42	50	trifft	VVFIN	VVFIN
42	51	der	ART	ART
42	52	muss	VMFIN	VMFIN
42	53	mit	APPR	PTKVZ
42	54	.	$.	$.
43	1	auch	ADV	ADV
43	2	ist	VAFIN	VAFIN
43	3	sorglich	ADJD	ADJD
43	4	in	APPR	APPR
43	5	neuen	ADJA	ADJA
43	6	getünchten	ADJA	ADJA
43	7	Gemächern	NN	NN
43	8	und	KON	KON
43	9	da	ADV	ADV
43	10	Nussbäume	NN	NN
43	11	/	$(	$(
43	12	Buchsbäume	NN	NN
43	13	/	$(	$(
43	14	Rüben	NE	NN
43	15	und	KON	KON
43	16	Kraut	NN	NN
43	17	stehen	VVFIN	VVFIN
43	18	/	$(	$(
43	19	in	APPR	APPR
43	20	dieser	PDAT	PDAT
43	21	Zeit	NN	NN
43	22	wohnen	VVINF	VVINF
43	23	.	$.	$.
44	1	ein	ART	ART
44	2	Feuer	NN	NN
44	3	gemacht	VVPP	VVPP
44	4	von	APPR	APPR
44	5	Eichenholz	NN	NN
44	6	oder	KON	KON
44	7	Wacholder	NN	NN
44	8	/	$(	$(
44	9	so	ADV	ADV
44	10	reinigt	VVFIN	VVFIN
44	11	sich	PRF	PRF
44	12	die	ART	ART
44	13	Luft	NN	NN
44	14	/	$(	$(
44	15	wird	VAFIN	VAFIN
44	16	subtiler	ADJD	ADJD
44	17	und	KON	KON
44	18	gelinder	ADJA	ADJD
44	19	/	$(	$(
44	21	der	ART	ART
44	22	Mensch	NN	NN
44	23	wird	VAFIN	VAFIN
44	24	auch	ADV	ADV
44	25	gesünder	ADJD	ADJD
44	26	/	$(	$(
44	27	und	KON	KON
44	28	fasst	VVFIN	VVFIN
44	29	einen	ART	ART
44	30	besseren	ADJA	ADJA
44	31	Mut	NN	NN
44	32	.	$.	$.
45	1	wäre	VAFIN	VAFIN
45	2	ja	ADV	ADV
45	3	jemand	PIS	PIS
45	4	infiziert	VVPP	VVPP
45	5	oder	KON	KON
45	6	vergiftet	VVPP	VVPP
45	7	worden	VAPP	VAPP
45	8	/	$(	$(
45	9	so	ADV	ADV
45	10	merkt	VVFIN	VVFIN
45	11	man	PIS	PIS
45	12	es	PPER	PPER
45	13	daraus	PAV	PAV
45	14	:	$.	$(
45	15	es	PPER	PPER
45	16	kommt	VVFIN	VVFIN
45	17	ihn	PPER	PPER
45	18	ein	XY	ART
45	19	Schauer	XY	NN
45	20	/	$(	$(
45	21	Zittern	NN	NN
45	22	und	KON	KON
45	23	Grauen	NN	NN
45	24	an	APPR	PTKVZ
45	25	/	$(	$(
45	26	oder	KON	KON
45	27	eine	ART	ART
45	28	Hitze	NN	NN
45	29	/	$(	$(
45	30	Ohnmacht	NN	NN
45	31	/	$(	$(
45	32	mit	APPR	APPR
45	33	einen	ART	ART
45	34	heftigen	ADJA	ADJA
45	35	Wehtagen	NN	NN
45	36	des	ART	ART
45	37	Haupts	NN	NN
45	38	/	$(	$(
45	39	so	ADV	ADV
45	40	geschwinde	ADJA	ADJD
45	41	/	$(	$(
45	42	dass	ART	KOUS
45	43	alsbald	ADV	ADV
45	44	alle	PIAT	PIAT
45	45	Kräfte	NN	NN
45	46	hinweg	APZR	ADV
45	47	fallen	VVINF	VVINF
45	48	/	$(	$(
45	49	samt	APPR	APPR
45	50	einen	ART	ART
45	51	Drücken	NN	NN
45	52	um	APPR	APPR
45	53	s	PPER	ADV
45	54	Hertz	NN	NN
45	55	/	$(	$(
45	56	kurzen	ADJA	ADJA
45	57	Atem	NN	NN
45	58	/	$(	$(
45	59	Grauen	NN	NN
45	60	zum	APPRART	APPRART
45	61	Essen	NE	NN
45	62	/	$(	$(
45	63	will	VMFIN	VMFIN
45	64	sich	PRF	PRF
45	65	brechen	VVINF	VVINF
45	66	/	$(	$(
45	67	ist	VAFIN	VAFIN
45	68	schläfrig	ADJD	ADJD
45	69	/	$(	$(
45	70	hat	VAFIN	VAFIN
45	71	ein	ART	ART
45	72	Hertzzittern	NN	NN
45	73	/	$(	$(
45	74	und	KON	KON
45	75	dergleichen	PIS	PIS
45	76	.	$.	$.
46	1	er	PPER	PPER
46	2	soll	VMFIN	VMFIN
46	3	sich	PRF	PRF
46	4	vor	APPR	APPR
46	5	allen	PIAT	PIAT
46	6	Dingen	NN	NN
46	7	des	ART	ART
46	8	Schlafs	NN	NN
46	9	enthalten	ADJD	VVPP
46	10	/	$(	$(
46	11	so	ADV	ADV
46	12	lange	ADV	ADV
46	13	möglich	ADJD	ADJD
46	14	/	$(	$(
46	15	wenn	KOUS	KOUS
46	16	er	PPER	PPER
46	17	einen	ART	ART
46	18	Tag	NN	NN
46	19	und	KON	KON
46	20	Nacht	NN	NN
46	21	nicht	PTKNEG	PTKNEG
46	22	schliefe	VVFIN	VVFIN
46	23	wäre	VAFIN	VAFIN
46	24	sehr	ADV	ADV
46	25	gut	ADJD	ADJD
46	26	/	$(	$(
46	27	damit	PAV	KOUS
46	28	der	ART	ART
46	29	Gift	NN	NN
46	30	nicht	PTKNEG	PTKNEG
46	31	zum	APPRART	APPRART
46	32	Herzen	NN	NN
46	33	käme	VVFIN	VVFIN
46	34	/	$(	$(
46	35	darauf	PAV	PAV
46	36	brauche	VVFIN	VVFIN
46	37	er	PPER	PPER
46	38	einen	ART	ART
46	39	Schweißtrank	NN	NN
46	40	/	$(	$(
46	41	oder	KON	KON
46	42	so	ADV	ADV
46	43	sie	PPER	PPER
46	44	solchen	PIAT	PIAT
46	45	nicht	PTKNEG	PTKNEG
46	46	haben	VAFIN	VAINF
46	47	können	VMFIN	VMINF
46	48	/	$(	$(
46	49	nehmen	VVINF	VVFIN
46	50	sie	PPER	PPER
46	51	Angelica	NE	NE
46	52	/	$(	$(
46	53	Natterwurzel	NN	NN
46	54	/	$(	$(
46	55	Galgantwurzel	NN	NN
46	56	/	$(	$(
46	57	Rautenblätter	NN	NN
46	58	/	$(	$(
46	59	Kardobenedicten	NE	NN
46	60	/	$(	$(
46	61	Wacholderbeeren	NN	NN
46	62	oder	KON	KON
46	63	dergleichen	PIS	PIS
46	64	/	$(	$(
46	65	dass	KOUS	KOUS
46	66	es	PPER	PPER
46	67	sämtlich	ADJD	ADJD
46	68	2.	ADJA	ADJA
46	69	Lot	NN	NN
46	70	sei	VAFIN	VAFIN
46	71	/	$(	$(
46	72	und	KON	KON
46	73	sieden	VVINF	VVFIN
46	74	solches	PIAT	PIS
46	75	in	APPR	APPR
46	76	ein	ART	ART
46	77	Viertel	NN	ADJA
46	78	Weins	NN	NN
46	79	oder	KON	KON
46	80	Essigs	NN	NN
46	81	und	KON	KON
46	82	nehmen	VVINF	VVFIN
46	83	es	PPER	PPER
46	84	als	KOKOM	KOKOM
46	85	ein	ART	PTKVZ
46	86	/	$(	$(
46	87	und	KON	KON
46	88	schwitzen	VVINF	VVFIN
46	89	wohl	ADV	ADV
46	90	darauf	PAV	PAV
46	91	.	$.	$.
47	1	wenn	KOUS	KOUS
47	2	ein	ART	ART
47	3	Weib	NN	NN
47	4	vergiftet	VVPP	VVPP
47	5	wird	VAFIN	VAFIN
47	6	/	$(	$(
47	7	so	ADV	ADV
47	8	vergiftet	VVPP	VVFIN
47	9	sie	PPER	PPER
47	10	alles	PIS	PIS
47	11	was	PWS	PIS
47	12	sie	PPER	PPER
47	13	ansieht	VVFIN	VVFIN
47	14	.	$.	$.
48	1	wenn	KOUS	KOUS
48	2	ein	ART	ART
48	3	Mensch	NN	NN
48	4	über	APPR	APPR
48	5	die	ART	ART
48	6	Gassen	NN	NN
48	7	geht	VVFIN	VVFIN
48	8	/	$(	$(
48	9	und	KON	KON
48	10	von	APPR	APPR
48	11	einem	ART	ART
48	12	vergifteten	ADJA	ADJA
48	13	Weib	NN	NN
48	14	angesehen	VVPP	VVPP
48	15	wird	VAFIN	VAFIN
48	16	/	$(	$(
48	17	so	ADV	ADV
48	18	kann	VMFIN	VMFIN
48	19	er	PPER	PPER
48	20	es	PPER	PPER
48	21	von	APPR	APPR
48	22	ihr	PPOSAT	PPER
48	23	bekommen	VVINF	VVINF
48	24	.	$.	$.
48	25	oder	KON	KON
48	26	so	ADV	ADV
48	27	sie	PPER	PPER
48	28	in	APPR	APPR
48	29	Monden	NN	NN
48	30	am	APPRART	APPRART
48	31	Himmel	NN	NN
48	32	sieht	VVFIN	VVFIN
48	33	/	$(	$(
48	34	und	KON	KON
48	35	andere	ADJA	PIS
48	36	auch	ADV	ADV
48	37	hinein	APZR	ADV
48	38	sehen	VVINF	VVINF
48	39	/	$(	$(
48	40	so	ADV	ADV
48	41	können	VMFIN	VMFIN
48	42	sie	PPER	PPER
48	43	es	PPER	PPER
48	44	von	APPR	APPR
48	45	ihr	PPOSAT	PPER
48	46	bekommen	VVINF	VVINF
48	47	.	$.	$.
49	1	wie	PWAV	KOUS
49	2	sie	PPER	PPER
49	3	dann	ADV	ADV
49	4	auch	ADV	ADV
49	5	einen	ART	ART
49	6	Spiegel	NN	NN
49	7	mit	APPR	APPR
49	8	ihren	PPOSAT	PPOSAT
49	9	Gesicht	NN	NN
49	10	vergiften	VVINF	VVINF
49	11	kann	VMFIN	VMFIN
49	12	.	$.	$.
50	1	jedoch	ADV	ADV
50	2	wenn	KOUS	KOUS
50	3	ein	ART	ART
50	4	solcher	PIAT	PIAT
50	5	Mensch	NN	NN
50	6	Schellkraut	NN	NN
50	7	und	KON	KON
50	8	Schellwurzel	NN	NN
50	9	bei	APPR	APPR
50	10	sich	PRF	PRF
50	11	trägt	VVFIN	VVFIN
50	12	/	$(	$(
50	13	so	ADV	ADV
50	14	kann	VMFIN	VMFIN
50	15	ihm	PPER	PPER
50	16	ein	ART	ART
50	17	solches	PIAT	PIAT
50	18	Weib	NN	NN
50	19	mit	APPR	APPR
50	20	ihrem	PPOSAT	PPOSAT
50	21	Ansehen	NN	NN
50	22	nicht	PTKNEG	PTKNEG
50	23	schaden	VVINF	VVINF
50	24	.	$.	$.
51	1	wen	PWS	PWS
51	2	die	ART	ART
51	3	Pest	NN	NN
51	4	schon	ADV	ADV
51	5	angesteckt	VVPP	VVPP
51	6	hat	VAFIN	VAFIN
51	7	/	$(	$(
51	8	der	ART	PRELS
51	9	laß	VVIMP	VVFIN
51	10	seinen	PPOSAT	PPOSAT
51	11	Urin	NN	NN
51	12	erstlich	ADV	ADJD
51	13	ein	ART	ART
51	14	wenig	PIS	PIS
51	15	ablaufen	VVINF	VVINF
51	16	/	$(	$(
51	17	das	ART	ART
51	18	andere	ADJA	PIS
51	19	aber	ADV	KON
51	20	fasse	VVFIN	VVFIN
51	21	er	PPER	PPER
51	22	geschwind	ADJD	ADJD
51	23	in	APPR	APPR
51	24	ein	ART	ART
51	25	Geschirr	NN	NN
51	26	/	$(	$(
51	27	und	KON	KON
51	28	tue	VVFIN	VVFIN
51	29	Safran	NN	NN
51	30	darzu	PAV	ADV
51	31	einen	ART	ART
51	32	guten	ADJD	ADJA
51	33	Teil	NN	NN
51	34	/	$(	$(
51	35	und	KON	KON
51	36	trinke	VVIMP	VVFIN
51	37	es	PPER	PPER
51	38	mit	APPR	APPR
51	39	einander	ADV	PRF
51	40	aus	APPR	PTKVZ
51	41	.	$.	$.
52	1	man	PIS	PIS
52	2	mag	VVFIN	VMFIN
52	3	es	PPER	PPER
52	4	auch	ADV	ADV
52	5	alle	PIAT	PIAT
52	6	Morgen	NN	NN
52	7	zur	APPRART	APPRART
52	8	Versicherung	NN	NN
52	9	brauchen	VVFIN	VVINF
52	10	.	$.	$.
53	1	wenn	KOUS	KOUS
53	2	eine	ART	ART
53	3	Person	NN	NN
53	4	den	ART	ART
53	5	Gift	NN	NN
53	6	oder	KON	KON
53	7	die	ART	ART
53	8	Pestilenz	NN	NN
53	9	hat	VAFIN	VAFIN
53	10	an	APPR	APPR
53	11	sich	PRF	PRF
53	12	bekommen	VVINF	VVFIN
53	13	es	PPER	PPER
53	14	wäre	VAFIN	VAFIN
53	15	mit	APPR	APPR
53	16	Frost	NN	NN
53	17	oder	KON	KON
53	18	Hitze	NN	NN
53	19	und	KON	KON
53	20	mit	APPR	APPR
53	21	Schwitzen	NN	NN
53	22	/	$(	$(
53	23	Brechen	NN	NN
53	24	/	$(	$(
53	25	Stechen	NN	NN
53	26	der	ART	ART
53	27	Seiten	NN	NN
53	28	und	KON	KON
53	29	Hauptweh	NN	NN
53	30	/	$(	$(
53	31	als	KOKOM	KON
53	32	welches	PRELS	PIS
53	33	alles	PIS	PIS
53	34	sind	VAFIN	VAFIN
53	35	Zeichen	NN	NN
53	36	oder	KON	KON
53	37	Vorboten	NN	NN
53	38	der	ART	ART
53	39	Blattern	NN	NN
53	40	und	KON	KON
53	41	Sterbedrüsen	NN	NN
53	42	.	$.	$.
54	1	der	ART	ART
54	2	lasse	VVIMP	VVFIN
54	3	von	APPR	APPR
54	4	Stunde	NN	NN
54	5	an	APPR	APPR
54	6	eine	ART	ART
54	7	Ader	NN	NN
54	8	schlagen	VVFIN	VVINF
54	9	/	$(	$(
54	10	gewinnt	VVFIN	VVFIN
54	11	oder	KON	KON
54	12	bekommt	VVFIN	VVFIN
54	13	der	ART	ART
54	14	Mensch	NN	NN
54	15	ein	ART	ART
54	16	Zeichen	NN	NN
54	17	unter	APPR	APPR
54	18	den	ART	ART
54	19	Arm	NN	NN
54	20	/	$(	$(
54	21	so	ADV	ADV
54	22	soll	VMFIN	VMFIN
54	23	ihm	PPER	PPER
54	24	vorne	ADV	ADV
54	25	am	APPRART	APPRART
54	26	selben	ADJA	PDAT
54	27	Arm	NN	NN
54	28	eine	ART	ART
54	29	Ader	NN	NN
54	30	geschlagen	VVPP	VVPP
54	31	werden	VAINF	VAINF
54	32	/	$(	$(
54	33	damit	PAV	KOUS
54	34	sich	PRF	PRF
54	35	das	ART	ART
54	36	giftige	ADJA	ADJA
54	37	Geblüt	NN	NN
54	38	herfür	ADV	VVFIN
54	39	von	APPR	APPR
54	40	dem	ART	ART
54	41	Herzen	NN	NN
54	42	ziehe	VVFIN	VVFIN
54	43	.	$.	$.
55	1	desgleichen	KOUS	ADV
55	2	wo	PWAV	PWAV
55	3	sich	PRF	PRF
55	4	am	APPRART	APPRART
55	5	Leibe	NN	NN
55	6	ein	ART	ART
55	7	Zeichen	NN	NN
55	8	befindet	VVFIN	VVFIN
55	9	/	$(	$(
55	10	soll	VMFIN	VMFIN
55	11	man	PIS	PIS
55	12	sich	PRF	PRF
55	13	darnach	PAV	ADV
55	14	richten	VVFIN	VVINF
55	15	.	$.	$.
56	1	So	KOUS	ADV
56	2	einen	ART	ART
56	3	die	ART	ART
56	4	Pest	NN	NN
56	5	anstößt	VVFIN	VVFIN
56	6	.	$.	$.
57	1	nimm	NE	VVIMP
57	2	ein	ART	ART
57	3	neues	ADJA	ADJA
57	4	Ei	NN	NN
57	5	/	$(	$(
57	6	tue	VVFIN	VVFIN
57	7	es	PPER	PPER
57	8	in	APPR	APPR
57	9	ein	ART	ART
57	10	Gefäß	NN	NN
57	11	/	$(	$(
57	12	rühre	VVFIN	VVFIN
57	13	einen	ART	ART
57	14	Schuss	NN	NN
57	15	Pulver	NN	NN
57	16	darunter	PAV	PAV
57	17	/	$(	$(
57	18	und	KON	KON
57	19	eine	ART	ART
57	20	Haselnuss	NN	NN
57	21	groß	ADJD	ADJD
57	22	gestoßenen	ADJA	ADJA
57	23	Schwefel	NN	NN
57	24	/	$(	$(
57	25	trink	VVIMP	VVIMP
57	26	es	PPER	PPER
57	27	hernach	ADV	ADV
57	28	auf	APPR	APPR
57	29	einen	ART	ART
57	30	Trunck	NN	NN
57	31	aus	APPR	PTKVZ
57	32	/	$(	$(
57	33	lege	VVFIN	VVFIN
57	34	dich	PPER	PRF
57	35	nieder	PTKVZ	PTKVZ
57	36	/	$(	$(
57	37	und	KON	KON
57	38	schwitze	VVFIN	VVFIN
57	39	/	$(	$(
57	40	so	ADV	ADV
57	41	bist	VAFIN	VAFIN
57	42	du	PPER	PPER
57	43	des	ART	ART
57	44	Lebens	NN	NN
57	45	nächst	APPR	APPR
57	46	Gott	NN	NN
57	47	genesen	VVPP	VVPP
57	48	.	$.	$.
57	49	Schwefelöl	NN	NN
57	50	in	APPR	APPR
57	51	Branntwein	NN	NN
57	52	/	$(	$(
57	53	morgens	ADV	ADV
57	54	nüchtern	ADJD	ADJD
57	55	und	KON	KON
57	56	des	ART	ART
57	57	Abends	NN	NN
57	58	gebraucht	VVPP	VVPP
57	59	.	$.	$.
58	1	item	NN	ADV
58	2	:	$.	$(
58	3	Kampfer	NN	NN
58	4	bei	APPR	APPR
58	5	sich	PRF	PRF
58	6	eingenäht	VVPP	VVPP
58	7	/	$(	$(
58	8	gerungen	VVPP	VVPP
58	9	/	$(	$(
58	10	bei	APPR	APPR
58	11	unkeuschen	ADJA	ADJA
58	12	Leuten	NN	NN
58	13	aber	ADV	KON
58	14	verschwindet	VVFIN	VVFIN
58	15	et cetera	ADV	FM
58	16	.	$.	$.
59	1	folgende	NN	ADJA
59	2	Kräuter	NN	NN
59	3	und	KON	KON
59	4	Wurzeln	NN	NN
59	5	sind	VAFIN	VAFIN
59	6	vor	APPR	APPR
59	7	die	ART	ART
59	8	Pestilenz	NN	NN
59	9	auch	ADV	ADV
59	10	bewährt	VVPP	ADJD
59	11	.	$.	$.
60	1	Angelica	NN	NE
60	2	/	$(	$(
60	3	Alant	NN	NE
60	4	/	$(	$(
60	5	Zitwer	NN	NN
60	6	/	$(	$(
60	7	Galgant	NN	NN
60	8	/	$(	$(
60	9	Quitten	NN	NN
60	10	/	$(	$(
60	11	Pomerantzen	NN	NN
60	12	/	$(	$(
60	13	Citronen	NN	NN
60	14	/	$(	$(
60	15	Diptan	NE	NN
60	16	/	$(	$(
60	17	Natterwurtz	NN	NN
60	18	/	$(	$(
60	19	Wermut	NN	NN
60	20	/	$(	$(
60	21	Aron	NE	NE
60	22	/	$(	$(
60	23	Tormentil	NN	NN
60	24	/	$(	$(
60	25	Bibernelle	NN	NN
60	26	/	$(	$(
60	27	Baldrian	NN	NN
60	28	/	$(	$(
60	29	Lorbern	NN	NN
60	30	/	$(	$(
60	31	Meisterwurtz	NN	NN
60	32	und	KON	KON
60	33	Myrrhe	NN	NN
60	34	:	$.	$.
61	1	von	APPR	APPR
61	2	diesen	PDAT	PDAT
61	3	Wurzeln	NN	NN
61	4	eines	ART	ART
61	5	im	APPRART	APPRART
61	6	Mund	NN	NN
61	7	genommen	VVPP	VVPP
61	8	/	$(	$(
61	9	gekäut	VVPP	ADJD
61	10	/	$(	$(
61	11	gegessen	VVPP	VVPP
61	12	oder	KON	KON
61	13	bei	APPR	APPR
61	14	sich	PRF	PRF
61	15	getragen	VVPP	VVPP
61	16	/	$(	$(
61	17	ist	VAFIN	VAFIN
61	18	wider	APPR	APPR
61	19	die	ART	ART
61	20	pestilenzische	NE	ADJA
61	21	Gift	NN	NN
61	22	gar	ADV	ADV
61	23	eine	ART	ART
61	24	kräftige	ADJA	ADJA
61	25	Arznei	NN	NN
61	26	und	KON	KON
61	27	gut	ADJD	ADJD
61	28	allen	PIAT	PIAT
61	29	denen	PRELS	PDS
61	30	/	$(	$(
61	31	welche	PWAT	PRELS
61	32	um	APPR	APPR
61	33	die	ART	ART
61	34	Kranken	NN	NN
61	35	gehen	VVINF	VVINF
61	36	müssen	VMFIN	VMINF
61	37	/	$(	$(
61	38	oder	KON	KON
61	39	dieselbigen	PDAT	ADJA
61	40	warten	VVINF	VVFIN
61	41	/	$(	$(
61	42	massen	NN	VVFIN
61	43	auch	ADV	ADV
61	44	viele	ADV	PIAT
61	45	Prediger	NN	NN
61	46	/	$(	$(
61	47	wenn	KOUS	KOUS
61	48	sie	PPER	PPER
61	49	zu	PTKZU	APPR
61	50	den	ART	ART
61	51	Kranken	NN	NN
61	52	sind	VAFIN	VAFIN
61	53	erfordert	VVFIN	VVPP
61	54	worden	VAPP	VAPP
61	55	/	$(	$(
61	56	haben	VAFIN	VAFIN
61	57	sie	PPER	PPER
61	58	neben	APPR	APPR
61	59	ihren	PPOSAT	PPOSAT
61	60	Vater	NN	NN
61	61	Unser	PPOSAT	NN
61	62	/	$(	$(
61	63	eine	ART	ART
61	64	bloße	ADJA	ADJA
61	65	Angelicam	NE	NE
61	66	/	$(	$(
61	67	oder	KON	KON
61	68	dergleichen	PIS	PIS
61	69	Wurzeln	NN	NN
61	70	gebraucht	VVPP	VVPP
61	71	/	$(	$(
61	72	sind	VAFIN	VAFIN
61	73	von	APPR	APPR
61	74	dieser	PDAT	PDAT
61	75	Seuche	NN	NN
61	76	nächst	APPR	APPR
61	77	Gott	NN	NN
61	78	bewahrt	VVPP	VVPP
61	79	worden	VAPP	VAPP
61	80	.	$.	$.
62	1	item	NN	ADV
62	2	6.	ADJA	ADJA
62	3	oder	KON	KON
62	4	7.	ADJA	ADJA
62	5	Sauerampferblätter[43]	NN	NN
62	6	nüchtern	ADJD	ADJD
62	7	gegessen	VVPP	VVPP
62	8	/	$(	$(
62	9	ist	VAFIN	VAFIN
62	10	sehr	ADV	ADV
62	11	gut	ADJD	ADJD
62	12	/	$(	$(
62	13	auch	ADV	ADV
62	14	schwangeren	ADJA	ADJA
62	15	Weibern	NN	NN
62	16	/	$(	$(
62	17	schwangere	ADJA	ADJA
62	18	Weiber	NN	NN
62	19	sollen	VMFIN	VMFIN
62	20	Krausminze	NN	NN
62	21	eingeweicht	VVPP	VVPP
62	22	für	APPR	APPR
62	23	die	ART	ART
62	24	Nase	NN	NN
62	25	halten	VVINF	VVINF
62	26	/	$(	$(
