	token_ids	tokens	goldlabels	predictions
144	16	wir	PPER	PPER
144	17	nicht	PTKNEG	PTKNEG
144	18	die	ART	ART
144	19	jenigen	PIAT	ADJA
144	20	/	$(	$(
144	21	welche	PWAT	PRELS
144	22	er	PPER	PPER
144	23	für	APPR	APPR
144	24	sich	PRF	PRF
144	25	hat	VAFIN	VAFIN
144	26	/	$(	$(
144	27	und	KON	KON
144	28	die	ART	PRELS
144	29	wir	PPER	PPER
144	30	fühlen	VVFIN	VVINF
144	31	/	$(	$(
144	32	nämlich	ADV	ADV
144	33	dass	KOUS	KOUS
144	34	er	PPER	PPER
144	35	kalt	ADJD	ADJD
144	36	und	KON	KON
144	37	feucht	ADJA	ADJD
144	38	ist	VAFIN	VAFIN
144	39	/	$(	$(
144	40	sondern	KON	KON
144	41	wir	PPER	PPER
144	42	verstehen	VVINF	VVFIN
144	43	es	PPER	PPER
144	44	von	APPR	APPR
144	45	der	ART	ART
144	46	Qualität	NN	NN
144	47	oder	KON	KON
144	48	Fakultät	NN	NN
144	49	/	$(	$(
144	50	die	ART	PRELS
144	51	er	PPER	PPER
144	52	hat	VAFIN	VAFIN
144	53	in	APPR	APPR
144	54	unseren	PPOSAT	PPOSAT
144	55	Leibern	NN	NN
144	56	/	$(	$(
144	57	wann	PWAV	PWAV
144	58	wir	PPER	PPER
144	59	denselben	PDAT	PDS
144	60	entweder	KON	KON
144	61	inwendig	ADJD	ADJD
144	62	oder	KON	KON
144	63	auswendig	ADJD	ADJD
144	64	gebrauchen	VVINF	VVINF
144	65	.	$.	$.
145	1	solches	PIAT	PIS
145	2	habe	VAFIN	VAFIN
145	3	ich	PPER	PPER
145	4	von	APPR	APPR
145	5	wegen	APPR	APPR
145	6	der	ART	ART
145	7	jenigen	PIAT	ADJA
145	8	so	ADV	ADV
145	9	der	ART	ART
145	10	Terminorum	NE	NN
145	11	Medicorum	NE	NN
145	12	nicht	PTKNEG	PTKNEG
145	13	kundig	VVIMP	ADJD
145	14	/	$(	$(
145	15	damit	PAV	KOUS
145	16	sie	PPER	PPER
145	17	nicht	PTKNEG	PTKNEG
145	18	irre	NN	ADJD
145	19	gemacht	VVPP	VVPP
145	20	werden	VAINF	VAINF
145	21	/	$(	$(
145	22	gleichsam	ADJD	ADJD
145	23	beiläufig	NE	ADJD
145	24	erinnern	VVINF	VVINF
145	25	müssen	VMFIN	VMINF
145	26	.	$.	$.
146	1	nun	ADV	ADV
146	2	aber	ADV	ADV
146	3	ist	VAFIN	VAFIN
146	4	alles	PIS	PIAT
146	5	Bitumen	NN	NN
146	6	warm	ADJD	ADJD
146	7	und	KON	KON
146	8	trocken	ADJD	ADJD
146	9	/	$(	$(
146	10	wie	PWAV	KOUS
146	11	Aëtius	NE	NE
146	12	schreibt	VVFIN	VVFIN
146	13	Tetrabibl	NE	NE
146	14	.	$.	$.
147	1	4.	FM	ADJA
147	2	serm.	FM	ADJA
147	3	2.	FM	ADJA
147	4	sub	FM	ADJA
147	5	finem	FM	ADJA
147	6	ferè	FM	NE
147	7	cap.	FM	ADJA
147	8	28.	FM	ADJA
147	9	Bitumen	FM	NN
147	10	præclarè	FM	VVFIN
147	11	calefacit	FM	NE
147	12	,	$,	$,
147	13	&	$(	KON
147	14	siccat	FM	NE
147	15	.	$.	$.
148	1	und	KON	KON
148	2	Tetrabibl	NE	NN
148	3	.	$.	$.
149	1	1.	ADJA	ADJA
149	2	serm.	NN	ADJA
149	3	2.	ADJA	ADJA
149	4	e.	ADJA	ART
149	5	49	CARD	CARD
149	6	.	$.	$.
150	1	Vis	FM	NN
150	2	est	FM	ADJA
150	3	omni	FM	ADJA
150	4	Bituminicalfactoria	FM	NN
150	5	&	$(	KON
150	6	siccatoria	FM	NE
150	7	.	$.	$.
151	1	und	KON	KON
151	2	zwar	ADV	ADV
151	3	wie	KOKOM	KOKOM
151	4	eben	ADV	ADV
151	5	dieser	PDAT	PDAT
151	6	Aëtius	NE	NE
151	7	an	APPR	APPR
151	8	diesem	PDAT	PDAT
151	9	letzt	ADV	ADJD
151	10	angezogenem	ADJA	ADJA
151	11	Ort	NN	NN
151	12	will	VMFIN	VMFIN
151	13	/	$(	$(
151	14	im	APPRART	APPRART
151	15	anderen	ADJA	PIS
151	16	Grad	NN	NN
151	17	oder	KON	KON
151	18	Stufen	NN	NN
151	19	/	$(	$(
151	20	mit	APPR	APPR
151	21	welchem	PWAT	PRELS
151	22	auch	ADV	ADV
151	23	Paulus	NE	NE
151	24	Ägineta	NE	NE
151	25	überein	PTKVZ	PTKVZ
151	26	stimmt	VVFIN	VVFIN
151	27	/	$(	$(
151	28	da	ADV	KOUS
151	29	er	PPER	PPER
151	30	spricht	VVFIN	VVFIN
151	31	lib.	NN	NE
151	32	7.	ADJA	ADJA
151	33	de	NE	NE
151	34	arte	VVFIN	NE
151	35	med.	NN	NE
151	36	pagin	NN	VVFIN
151	37	346.	ADJA	ADJA
151	38	Bitumen	NN	NN
151	39	secundi	NE	ADJA
151	40	ordinis	NE	NE
151	41	arefacientium	NE	NN
151	42	&	$(	KON
151	43	calefacientium	NE	NN
151	44	est	FM	ADJD
151	45	:	$.	$.
152	1	oder	KON	KON
152	2	wie	KOKOM	KOUS
152	3	Johannes	NE	NE
153	1	Gorrhæus	NE	NE
153	2	in	APPR	APPR
153	3	definit	ADJD	NE
153	4	.	$.	$.
154	1	Medicis	FM	NE
154	2	,	$,	$,
154	3	titulo	FM	NE
154	4	[	$(	$(
154	5	Griech.	FM	NN
154	6	]	$(	$(
154	7	schreibt	FM	VVFIN
154	8	/	$(	$(
154	9	im	FM	APPRART
154	10	dritten	FM	ADJA
154	11	Graduale	FM	NN
154	12	:	$.	$(
154	13	Omne	FM	NN
154	14	Bitumen	FM	NN
154	15	,	$,	$,
154	16	sagt	FM	VVFIN
154	17	er	FM	PPER
154	18	/	$(	$(
154	19	in	FM	APPR
154	20	tertio	FM	NE
154	21	ordine	FM	NE
154	22	calidissimum	FM	NN
154	23	&	$(	KON
154	24	siccissimum	FM	ADJA
154	25	est	FM	ADJD
154	26	.	$.	$.
155	1	welcher	PWAT	PWS
155	2	Streit	NN	NN
155	3	doch	ADV	ADV
155	4	leichtlich	ADJD	ADV
155	5	hin	PTKVZ	PTKVZ
155	6	zu	PTKZU	PTKZU
155	7	legen	VVINF	VVINF
155	8	/	$(	$(
155	9	so	ADV	ADV
155	10	man	PIS	PIS
155	11	sagt	VVFIN	VVFIN
155	12	/	$(	$(
155	13	dass	KOUS	KOUS
155	14	Aëtius	NE	NE
155	15	und	KON	KON
155	16	die	ART	PRELS
155	17	seiner	PPOSAT	PPOSAT
155	18	Meinung	NN	NN
155	19	sein	VAINF	VAINF
155	20	/	$(	$(
155	21	verstehen	VVINF	VVFIN
155	22	das	ART	ART
155	23	Ende	NN	NN
155	24	des	ART	ART
155	25	anderen	ADJA	PIAT
155	26	Grads	NN	NN
155	27	/	$(	$(
155	28	dagegen	PAV	PAV
155	29	aber	ADV	ADV
155	30	Gorrhaeus	NE	NE
155	31	den	ART	ART
155	32	Anfang	NN	NN
155	33	des	ART	ART
155	34	dritten	ADJA	ADJA
155	35	Grads	NN	NN
155	36	meint	VVFIN	VVFIN
155	37	/	$(	$(
155	38	und	KON	KON
155	39	derowegen	ADV	VVFIN
155	40	nicht	PTKNEG	PTKNEG
155	41	weit	ADJD	ADJD
155	42	voneinander	ADV	ADV
155	43	sein	VAINF	VAINF
155	44	/	$(	$(
155	45	sintemal	KOUS	ADV
155	46	ein	ART	ART
155	47	jeglicher	PIAT	PIAT
155	48	Gradus	NE	NN
155	49	noch	ADV	KON
155	50	seine	PPOSAT	PPOSAT
155	51	Latitudines	NE	NN
155	52	habe	VAFIN	VAFIN
155	53	/	$(	$(
155	54	und	KON	KON
155	55	den	ART	ART
155	56	Medizis	NE	NE
155	57	,	$,	$,
155	58	welche	PWAT	PRELS
155	59	Artifices	NE	NN
155	60	sensati	NE	NE
155	61	sein	VAINF	VAINF
155	62	/	$(	$(
155	63	und	KON	KON
155	64	die	ART	ART
155	65	gar	ADV	ADV
155	66	geringe	ADJA	ADJA
155	67	Unterschiede	NN	NN
155	68	/	$(	$(
155	69	welche	PWAT	PRELS
155	70	keinen	PIAT	PIAT
155	71	Nutzen	NN	NN
155	72	haben	VAFIN	VAFIN
155	73	/	$(	$(
155	74	nicht	PTKNEG	PTKNEG
155	75	achten	ADJA	VVINF
155	76	/	$(	$(
155	77	fast	ADV	ADV
155	78	gleich	ADV	ADJD
155	79	gölte	VVFIN	ADJD
155	80	/	$(	$(
155	81	wenn	KOUS	KOUS
155	82	ein	ART	ART
155	83	Ding	NN	NN
155	84	in	APPR	APPR
155	85	sine	FM	NE
155	86	secundi	NE	NE
155	87	oder	KON	KON
155	88	in	APPR	APPR
155	89	Principio	NE	NN
155	90	Tertiigradus	NE	NE
155	91	und	KON	KON
155	92	Ordinis	NE	NN
155	93	zu	PTKZU	PTKZU
155	94	sein	VAINF	VAINF
155	95	gesagt	VVPP	VVPP
155	96	wird	VAFIN	VAFIN
155	97	.	$.	$.
156	1	weil	KOUS	KOUS
156	2	dann	ADV	ADV
156	3	nun	ADV	ADV
156	4	die	ART	ART
156	5	Bitumina	NN	NN
156	6	in	APPR	APPR
156	7	dem	ART	ART
156	8	Grad	NN	NN
156	9	warmer	ADJA	ADJA
156	10	und	KON	KON
156	11	trockner	NN	ADJA
156	12	Komplexion	NN	NN
156	13	sein	VAINF	VAINF
156	14	/	$(	$(
156	15	so	ADV	ADV
156	16	wird	VAFIN	VAFIN
156	17	desgleichen	ADV	ADV
156	18	Temperament	NN	NN
156	19	oder	KON	KON
156	20	Qualitäten	NN	NN
156	21	auch	ADV	ADV
156	22	der	ART	ART
156	23	Brunnen	NN	NN
156	24	in	APPR	APPR
156	25	sich	PRF	PRF
156	26	haben	VAFIN	VAFIN
156	27	/	$(	$(
156	28	ob	KOUS	KOUS
156	29	gleich	ADV	ADJD
156	30	etwas	PIS	ADV
156	31	von	APPR	APPR
156	32	wegen	APPR	APPR
156	33	des	ART	ART
156	34	vielfältigen	ADJA	ADJA
156	35	Wassers	NN	NN
156	36	beiwesender	NE	ADJA
156	37	kalter	ADJA	ADJA
156	38	und	KON	KON
156	39	feuchter	ADJA	ADJA
156	40	Qualität	NN	NN
156	41	davon	PAV	PAV
156	42	geringert	VVPP	ADJD
156	43	wird	VAFIN	VAFIN
156	44	.	$.	$.
157	1	das	ART	ART
157	2	dritte	ADJA	ADJA
157	3	Kapitel	NN	NN
157	4	.	$.	$.
158	1	von	APPR	APPR
158	2	den	ART	ART
158	3	Tugenden	NN	NN
158	4	/	$(	$(
158	5	Kräften	NN	NN
158	6	und	KON	KON
158	7	Wirkungen	NN	NN
158	8	dieses	PDAT	PDAT
158	9	Brunnens	NN	NN
158	10	.	$.	$.
159	1	aus	NE	APPR
159	2	diesem	PDAT	PDS
159	3	folgt	VVFIN	VVFIN
159	4	nun	ADV	ADV
159	5	/	$(	$(
159	6	dass	KOUS	KOUS
159	7	dieser	PDAT	PDAT
159	8	Brunnen	NN	NN
159	9	zu	PTKZU	APPR
159	10	allen	PIAT	PIAT
159	11	kalten	ADJA	ADJA
159	12	/	$(	$(
159	13	und	KON	KON
159	14	von	APPR	APPR
159	15	übriger	ADJA	ADJA
159	16	Kälte	NN	NN
159	17	und	KON	KON
159	18	Feuchtigkeit	NN	NN
159	19	herrührenden	ADJA	ADJA
159	20	Krankheiten	NN	NN
159	21	dienlich	ADJD	ADJD
159	22	sei	VAFIN	VAFIN
159	23	/	$(	$(
159	24	dass	KOUS	KOUS
159	25	er	PPER	PPER
159	26	kuriere	NN	VVFIN
159	27	die	ART	ART
159	28	wässerige	ADJA	ADJA
159	29	Geschwulst	NN	NN
159	30	/	$(	$(
159	31	die	ART	ART
159	32	feuchte	ADJA	ADJA
159	33	fließende	ADJA	ADJA
159	34	Krätze	NN	NN
159	35	und	KON	KON
159	36	alle	PIAT	PIAT
159	37	wässerigen	ADJA	ADJA
159	38	Tumore	NE	NN
159	39	und	KON	KON
159	40	Beulen	NN	NN
159	41	.	$.	$.
160	1	weil	KOUS	KOUS
160	2	auch	ADV	ADV
160	3	das	ART	ART
160	4	Erdpech	NN	NN
160	5	/	$(	$(
160	6	über	APPR	APPR
160	7	das	ART	ART
160	8	dass	KOUS	KOUS
160	9	es	PPER	PPER
160	10	hitzig	ADJD	ADJD
160	11	und	KON	KON
160	12	trucken	ADJD	VVFIN
160	13	/	$(	$(
160	14	auch	ADV	ADV
160	15	tenuissimae	NE	NE
160	16	substantiae	NE	NE
160	17	,	$,	$,
160	18	das	ART	PDS
160	19	ist	VAFIN	VAFIN
160	20	einer	ART	ART
160	21	durchdringenden	ADJA	ADJA
160	22	Art	NN	NN
160	23	ist	VAFIN	VAFIN
160	24	/	$(	$(
160	25	so	ADV	ADV
160	26	folgt	VVFIN	VVFIN
160	27	/	$(	$(
160	28	dass	KOUS	KOUS
160	29	er	PPER	PPER
160	30	auch	ADV	ADV
160	31	die	ART	ART
160	32	Verstopfung	NN	NN
160	33	der	ART	ART
160	34	Leber	NN	NN
160	35	eröffnet	VVPP	VVFIN
160	36	/	$(	$(
160	37	die	ART	ART
160	38	monatliche	ADJA	ADJA
160	39	Reinigung	NN	NN
160	40	bei	APPR	APPR
160	41	Weibspersonen	NN	NN
160	42	/	$(	$(
160	43	auch	ADV	ADV
160	44	das	ART	ART
160	45	Wasser	NN	NN
160	46	und	KON	KON
160	47	Harn	NN	NN
160	48	befördere	VVFIN	VVFIN
160	49	/	$(	$(
160	50	den	ART	ART
160	51	Stein	NN	NN
160	52	fort	PTKVZ	ADV
160	53	treibe	VVFIN	VVFIN
160	54	/	$(	$(
160	55	alle	PIAT	PIAT
160	56	dünnen	ADJA	ADJA
160	57	wässerigen	ADJA	ADJA
160	58	Feuchtigkeiten	NN	NN
160	59	auch	ADV	ADV
160	60	durch	APPR	APPR
160	61	den	ART	ART
160	62	Schweiß	NN	NN
160	63	mit	APPR	APPR
160	64	Gewalt	NN	NN
160	65	austreibe	VVFIN	VVFIN
160	66	/	$(	$(
160	67	die	ART	ART
160	68	dicke	ADJA	ADJA
160	69	und	KON	KON
160	70	zähe	NN	ADJA
160	71	Materie	NN	NN
160	72	dünne	ADJA	ADJD
160	73	mache	VVFIN	VVFIN
160	74	und	KON	KON
160	75	zerteile	VVFIN	VVFIN
160	76	.	$.	$.
161	1	dannenher	PAV	VVFIN
161	2	es	PPER	PPER
161	3	/	$(	$(
161	4	weil	KOUS	KOUS
161	5	es	PPER	PPER
161	6	nämlich	ADV	ADV
161	7	die	ART	ART
161	8	dicken	ADJA	ADJA
161	9	und	KON	KON
161	10	zähen	CARD	ADJA
161	11	Flüsse	NN	NN
161	12	und	KON	KON
161	13	Schleim	NN	NN
161	14	auf	APPR	APPR
161	15	der	ART	ART
161	16	Brust	NN	NN
161	17	und	KON	KON
161	18	in	APPR	APPR
161	19	der	ART	ART
161	20	Lunge	NN	NN
161	21	zerteilt	VVFIN	VVFIN
161	22	und	KON	KON
161	23	verzehrt	VVFIN	VVFIN
161	24	/	$(	$(
161	25	den	ART	ART
161	26	Asthmaticis	NE	NN
161	27	oder	KON	KON
161	28	dumpfigen	ADJA	ADJA
161	29	Leuten	NN	NN
161	30	so	ADV	ADV
161	31	wohl	ADV	ADV
161	32	bekömmt	VVFIN	VVFIN
161	33	/	$(	$(
161	34	dass	ART	KOUS
161	35	/	$(	$(
161	36	wie	KOKOM	KOUS
161	37	ich	PPER	PPER
161	38	es	PPER	PPER
161	39	bei	APPR	APPR
161	40	etlichen	ADJA	PIAT
161	41	Personen	NN	NN
161	42	in	APPR	APPR
161	43	umliegenden	ADJA	ADJA
161	44	Städtlein	NN	NN
161	45	und	KON	KON
161	46	Dörfern	ADJD	NN
161	47	/	$(	$(
161	48	insonderheit	ADV	NN
161	49	bei	APPR	APPR
161	50	der	ART	ART
161	51	Müllerin	NN	NN
161	52	zu	PTKZU	APPR
161	53	Triptis	NE	NN
161	54	/	$(	$(
161	55	erfahren	VVINF	VVPP
161	56	/	$(	$(
161	57	nach	APPR	APPR
161	58	dem	ART	ART
161	59	viele	ADV	PIAT
161	60	andere	ADJA	PIS
161	61	Mittel	NN	NN
161	62	vergeblich	ADJD	ADJD
161	63	und	KON	KON
161	64	ohne	APPR	APPR
161	65	Nutzen	NN	NN
161	66	gebraucht	VVPP	VVPP
161	67	worden	VAPP	VAPP
161	68	/	$(	$(
161	69	sie	PPER	PPER
161	70	endlich	ADV	ADV
161	71	durch	APPR	APPR
161	72	diesen	PDAT	PDAT
161	73	Brunnen	NN	NN
161	74	zu	PTKZU	APPR
161	75	vollständiger	ADJA	ADJA
161	76	Gesundheit	NN	NN
161	77	gekommen	VVFIN	VVPP
161	78	sind	VAFIN	VAFIN
161	79	.	$.	$.
162	1	es	PPER	PPER
162	2	ist	VAFIN	VAFIN
162	3	auch	ADV	ADV
162	4	dieser	PDAT	PDAT
162	5	Brunnen	NN	NN
162	6	eine	ART	ART
162	7	gewisse	ADJA	ADJA
162	8	und	KON	KON
162	9	herrliche	ADJA	ADJA
162	10	Arznei	NN	NN
162	11	wider	APPR	APPR
162	12	das	ART	ART
162	13	Zipperlein	NN	NN
162	14	und	KON	KON
162	15	Podagram	NE	NN
162	16	/	$(	$(
162	17	also	ADV	ADV
162	18	das	ART	ART
162	19	auch	ADV	ADV
162	20	die	ART	ART
162	21	Beulen	NN	NN
162	22	und	KON	KON
162	23	Knoten	NN	NN
162	24	etlicher	ADJA	PIAT
162	25	massen	NN	NN
162	26	zerteilt	VVFIN	VVFIN
162	27	/	$(	$(
162	28	inmassen	KOUS	VVFIN
162	29	allhier	ADV	ADJA
162	30	zur	APPRART	APPRART
162	31	Neustadt	NN	NE
162	32	eine	ART	ART
162	33	Person	NN	NN
162	34	/	$(	$(
162	35	so	ADV	ADV
162	36	vom	APPRART	APPRART
162	37	Zipperlein	NN	NN
162	38	an	APPR	APPR
162	39	Händen	NN	NN
162	40	und	KON	KON
162	41	Füßen	NN	NN
162	42	gar	ADV	ADV
162	43	lahm	NE	ADJD
162	44	gerissen	VVPP	VVPP
162	45	worden	VAPP	VAPP
162	46	/	$(	$(
162	47	nunmehr	ADV	ADV
162	48	nicht	PTKNEG	PTKNEG
162	49	allein	ADV	ADV
162	50	gehen	VVINF	VVINF
162	51	und	KON	KON
162	52	stehen	VVFIN	VVFIN
162	53	/	$(	$(
162	54	sondern	KON	KON
162	55	auch	ADV	ADV
162	56	wieder	ADV	ADV
162	57	auf	APPR	APPR
162	58	der	ART	ART
162	59	Laute	NN	NN
162	60	schlagen	VVFIN	VVINF
162	61	kann	VMFIN	VMFIN
162	62	.	$.	$.
163	1	kürzlich	ADV	ADJD
163	2	zu	PTKZU	PTKZU
163	3	melden	VVINF	VVINF
163	4	/	$(	$(
163	5	dient	VVFIN	VVFIN
163	6	er	PPER	PPER
163	7	wider	APPR	APPR
163	8	alle	PIAT	PIAT
163	9	kalten	ADJA	ADJA
163	10	und	KON	KON
163	11	feuchten	ADJA	ADJA
163	12	Flüsse	NN	NN
163	13	oder	KON	KON
163	14	Krankheiten	NN	NN
163	15	/	$(	$(
163	16	wie	KOKOM	KOUS
163	17	Aëtius	NE	NE
163	18	bezeugt	VVFIN	VVFIN
163	19	Tetrabibl.	NN	NE
163	20	serm.	NN	NE
163	21	3.	ADJA	ADJA
163	22	cap.	NN	ADJA
163	23	167.	ADJA	ADJA
163	24	da	ADV	KOUS
163	25	er	PPER	PPER
163	26	spricht	VVFIN	VVFIN
163	27	:	$.	$.
164	1	Omnia	FM	NE
164	2	autem	FM	NN
164	3	(	$(	$(
164	4	unter	FM	APPR
164	5	denen	FM	PRELS
164	6	er	FM	PPER
164	7	auch	FM	ADV
164	8	die	FM	ART
164	9	Balnea	FM	NE
164	10	bituminosa	FM	NE
164	11	begreift	FM	VVFIN
164	12	)	$(	$(
164	13	sunt	FM	VVFIN
164	14	commoda	FM	NE
164	15	humidis	FM	NE
164	16	&	$(	KON
164	17	frigidis	FM	NE
164	18	præter	FM	VVFIN
164	19	naturam	FM	ADJA
164	20	corporibus	FM	NN
164	21	,	$,	$,
164	22	&	$(	KON
164	23	talibus	FM	NN
164	24	morbis	FM	NE
164	25	diuturnis	FM	NE
164	26	.	$.	$.
165	1	Quapropter	FM	NN
165	2	conveniunt	FM	NN
165	3	morbo	FM	NE
165	4	articulari	FM	NE
165	5	,	$,	$,
165	6	podagræ	FM	NE
165	7	,	$,	$,
165	8	resolutionibus	FM	NN
165	9	,	$,	$,
165	10	nephritidi	FM	NE
165	11	,	$,	$,
165	12	anhelosis	FM	NE
165	13	.	$.	$.
166	1	&	$(	KON
166	2	cetera	NE	NE
166	3	über	APPR	APPR
166	4	diese	PDAT	PDAT
166	5	Tugenden	NN	NN
166	6	so	ADV	ADV
166	7	dient	VVFIN	VVFIN
166	8	dieser	PDAT	PDAT
166	9	Brunnen	NN	NN
166	10	auch	ADV	ADV
166	11	zum	APPRART	APPRART
166	12	Gehör	NN	NN
166	13	/	$(	$(
166	14	so	ADV	ADV
166	15	von	APPR	APPR
166	16	kalten	ADJA	ADJA
166	17	Flüssen	NN	NN
166	18	/	$(	$(
166	19	oder	KON	KON
166	20	von	APPR	APPR
166	21	der	ART	ART
166	22	kühlen	ADJA	ADJA
166	23	intemperie	NE	NN
166	24	verderbt	VVFIN	VVFIN
166	25	/	$(	$(
166	26	ja	ADV	ADV
166	27	auch	ADV	ADV
166	28	für	APPR	APPR
166	29	die	ART	ART
166	30	Felle	NN	NN
166	31	in	APPR	APPR
166	32	Augen	NN	NN
166	33	/	$(	$(
166	34	welche	PWAT	PRELS
166	35	zwar	ADV	ADV
166	36	nichts	PIS	PIS
166	37	anderes	ADV	PIS
166	38	sein	VAINF	VAINF
166	39	/	$(	$(
166	40	als	KOKOM	KOKOM
166	41	ein	ART	ART
166	42	dickes	ADJD	ADJA
166	43	böses	ADJD	ADJA
166	44	Geblüt	NN	NN
166	45	/	$(	$(
166	46	so	ADV	ADV
166	47	zur	APPRART	APPRART
166	48	Tunica	NE	NE
166	49	adnata	NE	NE
166	50	fließt	VVFIN	VVFIN
166	51	/	$(	$(
166	52	und	KON	KON
166	53	daselbst	PAV	ADV
166	54	zu	PTKZU	APPR
166	55	einer	ART	ART
166	56	Haut	NN	NN
166	57	wird	VAFIN	VAFIN
166	58	/	$(	$(
166	59	die	ART	ART
166	60	Sehe	VVFIN	NN
166	61	verdunkelt	VVPP	VVPP
166	62	/	$(	$(
166	63	und	KON	KON
166	64	also	ADV	ADV
166	65	dem	ART	ART
166	66	Gesicht	NN	NN
166	67	schadet	VVFIN	VVFIN
166	68	.	$.	$.
167	1	welche	PWAT	PRELS
167	2	Tugend	NN	NN
167	3	des	ART	ART
167	4	Brunnens	NN	NN
167	5	unter	APPR	APPR
167	6	anderen	ADJA	PIS
167	7	unlängst	ADJA	ADV
167	8	in	APPR	APPR
167	9	Franken	NN	NE
167	10	an	APPR	APPR
167	11	einem	ART	ART
167	12	Mägdlein	NN	NN
167	13	probiert	VVFIN	VVPP
167	14	/	$(	$(
167	15	von	APPR	APPR
167	16	dessen	PDS	PRELAT
167	17	Augen	NN	NN
167	18	die	ART	ART
167	19	Felle	NN	NN
167	20	durch	APPR	APPR
167	21	diesen	PDAT	PDAT
167	22	Brunnen	NN	NN
167	23	mit	APPR	APPR
167	24	Gottes	NN	NN
167	25	Hilfe	NN	NN
167	26	innerhalb	APPR	APPR
167	27	weniger	PIS	PIAT
167	28	Tage	NN	NN
167	29	sind	VAFIN	VAFIN
167	30	abgetrieben	VVPP	VVPP
167	31	worden	VAPP	VAPP
167	32	.	$.	$.
168	1	deswegen	PAV	PAV
168	2	denn	KON	KON
168	3	dem	ART	ART
168	4	Kärrner	NN	NN
168	5	/	$(	$(
168	6	so	ADV	ADV
168	7	solchen	PIAT	PIAT
168	8	Brunnen	NN	NN
168	9	dahin	PAV	PAV
168	10	geführt	VVPP	VVPP
168	11	/	$(	$(
168	12	von	APPR	APPR
168	13	des	ART	ART
168	14	Mägdleins	NN	NN
168	15	Vater	NN	NN
168	16	etliche	PIAT	PIAT
168	17	Franken	NN	NN
168	18	sind	VAFIN	VAFIN
168	19	verehrt	VVFIN	VVPP
168	20	worden	VAPP	VAPP
168	21	/	$(	$(
168	22	welches	PWS	PWS
168	23	alles	PIS	PIS
168	24	ich	PPER	PPER
168	25	von	APPR	APPR
168	26	glaubwürdigen	ADJA	ADJA
168	27	Leuten	NN	NN
168	28	berichtet	VVFIN	VVPP
168	29	.	$.	$.
169	1	und	KON	KON
169	2	tragen	VVINF	VVFIN
169	3	sich	PRF	PRF
169	4	dergleichen	PIS	PIS
169	5	Exempel	NN	NN
169	6	fast	ADV	ADV
169	7	täglich	ADJD	ADJD
169	8	zu	PTKZU	PTKVZ
169	9	/	$(	$(
169	10	wie	KOKOM	KOUS
169	11	den	ART	ART
169	12	jenigen	PIAT	PDS
169	13	bewusst	ADJD	ADJD
169	14	/	$(	$(
169	15	so	ADV	ADV
169	16	diesen	PDAT	PDAT
169	17	Brunnen	NN	NN
169	18	persönlich	ADJD	ADJD
169	19	besuchen	VVINF	VVINF
169	20	.	$.	$.
170	1	so	ADV	ADV
170	2	ist	VAFIN	VAFIN
170	3	auch	ADV	ADV
170	4	nicht	PTKNEG	PTKNEG
170	5	unglaublich	ADJD	ADJD
170	6	/	$(	$(
170	7	dass	KOUS	KOUS
170	8	auch	ADV	ADV
170	9	etliche	PIAT	PIAT
170	10	Suffusiones	NE	NN
170	11	oder	KON	KON
170	12	Star	NN	NN
170	13	in	APPR	APPR
170	14	Augen	NN	NN
170	15	durch	APPR	APPR
170	16	dieses	PDAT	PDAT
170	17	Wasser	NN	NN
170	18	zerteilt	VVFIN	VVPP
170	19	werden	VAINF	VAINF
170	20	können	VMFIN	VMFIN
170	21	/	$(	$(
170	22	inmassen	KOUS	VVFIN
170	23	beym	APPRART	VVFIN
170	24	Dioscoride	NE	NE
170	25	Naptha	NE	NE
170	26	als	KOKOM	KOKOM
170	27	zum	APPRART	APPRART
170	28	Star	NN	NN
170	29	dienlich	ADJD	ADJD
170	30	/	$(	$(
170	31	gerühmt	VVPP	VVPP
170	32	wird	VAFIN	VAFIN
170	33	.	$.	$.
171	1	ferner	ADV	ADJD
171	2	weil	KOUS	KOUS
171	3	die	ART	ART
171	4	Ambra	NN	NE
171	5	oder	KON	KON
171	6	derselben	PDAT	PDAT
171	7	Analogum	NE	NN
171	8	auch	ADV	ADV
171	9	in	APPR	APPR
171	10	diesem	PDAT	PDAT
171	11	Brunnen	NN	NN
171	12	vorhanden	ADJD	ADJD
171	13	/	$(	$(
171	14	wie	KOKOM	KOKOM
171	15	oben	ADV	ADV
171	16	erwiesen	VVPP	VVPP
171	17	/	$(	$(
171	18	und	KON	KON
171	19	aber	ADV	ADV
171	20	dieselbige	PDAT	ADJA
171	21	über	APPR	APPR
171	22	diese	PDAT	PDAT
171	23	manifestas	NE	NN
171	24	qualitates	NE	NN
171	25	,	$,	$,
171	26	dass	KOUS	KOUS
171	27	sie	PPER	PPER
171	28	trucken	ADJD	VVFIN
171	29	/	$(	$(
171	30	hitzig	ADJD	ADJD
171	31	und	KON	KON
171	32	durchdringend	ADJD	ADJD
171	33	ist	VAFIN	VAFIN
171	34	/	$(	$(
171	35	noch	ADV	ADV
171	36	andere	ADJD	PIAT
171	37	sonderbare	ADJA	ADJA
171	38	Specificas	NE	NE
171	39	Proprietates	NE	NN
171	40	und	KON	KON
171	41	Tugenden	NN	NN
171	42	hat	VAFIN	VAFIN
171	43	/	$(	$(
171	44	als	KOKOM	KOKOM
171	45	folgt	VVFIN	VVFIN
171	46	/	$(	$(
171	47	dass	KOUS	KOUS
