SID	TID	TOKEN	POS1	POS2
172	46	/	$(	$(
172	47	dass	KOUS	KOUS
172	48	dieser	PDAT	PDAT
172	49	Brunnen	NN	NN
172	50	gleichfalls	ADV	ADV
172	51	mit	APPR	APPR
172	52	denselben	PDAT	PDAT
172	53	Tugenden	NN	NN
172	54	begabt	ADJD	VVPP
172	55	sei	VAFIN	VAFIN
172	56	.	$.	$.
173	1	und	KON	KON
173	2	erstlich	ADV	ADJD
173	3	ist	VAFIN	VAFIN
173	4	die	ART	ART
173	5	Ambra	NN	NN
173	6	eine	ART	ART
173	7	sehr	ADV	ADV
173	8	kräftige	ADJA	ADJA
173	9	und	KON	KON
173	10	herrliche	ADJA	ADJA
173	11	Arznei	NN	NN
173	12	in	APPR	APPR
173	13	Schwachheiten	NN	NN
173	14	des	ART	ART
173	15	Gehirns	NN	NN
173	16	/	$(	$(
173	17	welches	PRELS	PRELS
173	18	sie	PPER	PPER
173	19	mehr	ADV	ADV
173	20	denn	KON	ADV
173	21	sonsten	ADV	ADV
173	22	irgend	ADV	ADV
173	23	etwas	PIS	ADV
173	24	anderes	ADV	PIS
173	25	stärkt	VVFIN	VVFIN
173	26	/	$(	$(
173	27	wie	PWAV	KOUS
173	28	der	ART	ART
173	29	vornehme	ADJA	ADJA
173	30	Medikus	NN	NN
173	31	Crato	NE	NE
173	32	sagt	VVFIN	VVFIN
173	33	/	$(	$(
173	34	Consilio	NE	NE
173	35	174.	ADJA	ADJA
173	36	posterioris	NE	NN
173	37	editionis	NE	NE
173	38	:	$.	$.
173	39	Inter	NN	NE
173	40	ea	NE	NE
173	41	,	$,	$,
173	42	quæ	NE	NE
173	43	cerebrum	NE	NN
173	44	roborant	NE	ADJD
173	45	,	$,	$,
173	46	magnam	NE	NE
173	47	vim	NE	NE
173	48	Ambræ	NN	NE
173	49	orientali	NE	NE
173	50	tribuo	NE	NE
173	51	.	$.	$.
174	1	und	KON	KON
174	2	Nicolaus	NN	NE
174	3	Monardis	NE	NE
174	4	in	APPR	APPR
174	5	histor.	NN	ADJA
174	6	simpl.	NN	NE
174	7	med.	NN	NE
174	8	ex	APPR	FM
174	9	novo	NE	ADJA
174	10	orbe	NE	ADJA
174	11	delatorum	NE	NN
174	12	pag.	NN	VVFIN
174	13	10.	ADJA	ADJA
174	14	sagt	VVFIN	VVFIN
174	15	:	$.	$.
175	1	Ambarum	FM	NN
175	2	cum	FM	NN
175	3	oleo	FM	ADJA
175	4	florum	FM	NN
175	5	mali	FM	NE
175	6	Atantii	FM	NE
175	7	sive	FM	NE
175	8	Assyrii	FM	NE
175	9	in	FM	APPR
175	10	calente	FM	NE
175	11	mortario	FM	NE
175	12	permixtum	FM	NN
175	13	,	$,	$,
175	14	&	$(	KON
175	15	unguenti	FM	ADJA
175	16	modo	FM	NE
175	17	capiti	FM	NE
175	18	illitum	FM	NN
175	19	,	$,	$,
175	20	illius	FM	NE
175	21	dolorem	FM	NE
175	22	levat	FM	NE
175	23	,	$,	$,
175	24	cerebrum	FM	NN
175	25	roborat	FM	ADJD
175	26	&	$(	KON
175	27	nervos	FM	NN
175	28	,	$,	$,
175	29	&	$(	KON
175	30	frigidos	FM	NN
175	31	,	$,	$,
175	32	qui	FM	NE
175	33	infarcti	FM	NE
175	34	sunt	FM	VVFIN
175	35	,	$,	$,
175	36	humores	FM	NN
175	37	resolvit	FM	NN
175	38	:	$.	$(
175	39	ad	FM	FM
175	40	eadem	FM	ADJA
175	41	efficax	FM	NN
175	42	emplastri	FM	NE
175	43	modo	FM	NE
175	44	cum	FM	NN
175	45	alipta	FM	NE
175	46	moschata	FM	NE
175	47	assiduè	FM	NE
175	48	gestatum	FM	NN
175	49	.	$.	$.
176	1	Ejus	FM	NE
176	2	solius	FM	NE
176	3	.	$.	$.
176	4	aut	FM	ADJA
176	5	cum	FM	NN
176	6	moscho	FM	NE
176	7	&	$(	KON
176	8	ligno	FM	NE
176	9	aloës	FM	NE
176	10	permixti	FM	NE
176	11	,	$,	$,
176	12	olfactu	FM	ADJA
176	13	cerebrum	FM	NN
176	14	roboratur	FM	NN
176	15	,	$,	$,
176	16	memoria	FM	NE
176	17	augetur	FM	NN
176	18	.	$.	$.
177	1	&	$(	KON
177	2	cetera	NE	NN
177	3	ja	PTKANT	ADV
177	4	sie	PPER	PPER
177	5	stärkt	VVFIN	VVFIN
177	6	nicht	PTKNEG	PTKNEG
177	7	allein	ADV	ADV
177	8	das	ART	ART
177	9	Gehirn	NN	NN
177	10	/	$(	$(
177	11	sondern	KON	KON
177	12	auch	ADV	ADV
177	13	die	ART	ART
177	14	Sehnenadern	NN	NN
177	15	/	$(	$(
177	16	die	ART	ART
177	17	Gelenke	NE	NN
177	18	und	KON	KON
177	19	Glieder	NN	NN
177	20	/	$(	$(
177	21	die	ART	ART
177	22	Gicht	NN	NN
177	23	/	$(	$(
177	24	Reißen	VVFIN	NN
177	25	in	APPR	APPR
177	26	Gliedern	NN	NN
177	27	/	$(	$(
177	28	Lähme	NN	NN
177	29	/	$(	$(
177	30	dahero	PAV	PAV
177	31	jetzt	ADV	ADV
177	32	gedachter	ADJA	ADJA
177	33	Monardis	NE	NN
177	34	im	APPRART	APPRART
177	35	angezogenen	ADJA	ADJA
177	36	Buch	NN	NN
177	37	am	APPRART	APPRART
177	38	11.	ADJA	ADJA
177	39	Blatt	NN	NN
177	40	sagt	VVFIN	VVFIN
177	41	/	$(	$(
177	42	Convenit	NE	NN
177	43	etiam	NE	NE
177	44	Paralyticis	NE	NE
177	45	,	$,	$,
177	46	si	NE	ADJA
177	47	eo	NE	ADJA
177	48	,	$,	$,
177	49	aut	NE	ADJA
177	50	ejus	NE	NN
177	51	mixtura	NE	NE
177	52	suffiantur	NE	NN
177	53	,	$,	$,
177	54	aut	NE	ADJA
177	55	cerebrum	NE	NN
177	56	totaq̒ue	NE	ADJA
177	57	spina	NE	NE
177	58	eo	NE	ADJA
177	59	inungantur	NE	NN
177	60	.	$.	$.
178	1	Etenim	FM	NE
178	2	Ambra	FM	NE
178	3	præ	FM	NE
178	4	cæteris	FM	NE
178	5	cerebrum	FM	NN
178	6	&	$(	KON
178	7	nervos	FM	NN
178	8	roborat	FM	NE
178	9	.	$.	$.
179	1	ferner	ADV	ADJD
179	2	so	ADV	ADV
179	3	dient	VVFIN	VVFIN
179	4	sie	PPER	PPER
179	5	wider	APPR	APPR
179	6	den	ART	ART
179	7	Schlag	NN	NN
179	8	/	$(	$(
179	9	wie	KOKOM	KOKOM
179	10	aus	APPR	APPR
179	11	dem	ART	ART
179	12	Schlagsälblein	NE	NN
179	13	/	$(	$(
179	14	und	KON	KON
179	15	aus	APPR	APPR
179	16	der	ART	ART
179	17	Komposition	NN	NN
179	18	in	APPR	APPR
179	19	der	ART	ART
179	20	Apotheke	NN	NN
179	21	so	ADV	ADV
179	22	von	APPR	APPR
179	23	der	ART	ART
179	24	Ambra	NN	NN
179	25	den	ART	ART
179	26	Namen	NN	NN
179	27	hat	VAFIN	VAFIN
179	28	/	$(	$(
179	29	abzunehmen	VVINF	VVIZU
179	31	.	$.	$.
180	1	sie	PPER	PPER
180	2	ist	VAFIN	VAFIN
180	3	auch	ADV	ADV
180	4	eine	ART	ART
180	5	herrliche	ADJA	ADJA
180	6	Arznei	NN	NN
180	7	wider	APPR	APPR
180	8	die	ART	ART
180	9	schwere	ADJA	ADJA
180	10	Not	NN	NN
180	11	/	$(	$(
180	12	wie	KOKOM	KOKOM
180	13	obberührter	ADJA	ADJA
180	14	Monardis	NE	NE
180	15	meldet	VVFIN	VVFIN
180	16	Seite	NN	NN
180	17	12.	ADJA	ADJA
180	18	und	KON	KON
180	19	Gesnerus	NE	NN
180	20	zeugt	VVFIN	VVFIN
180	21	in	APPR	APPR
180	22	gemein	ADJD	ADJD
180	23	von	APPR	APPR
180	24	allem	PIS	PIAT
180	25	Erdpech	NN	NN
180	26	/	$(	$(
180	27	dass	KOUS	KOUS
180	28	es	PPER	PPER
180	29	nicht	PTKNEG	PTKNEG
180	30	allein	ADV	ADV
180	31	die	ART	ART
180	32	jenige	PIAT	PDAT
180	33	/	$(	$(
180	34	so	ADV	ADV
180	35	mit	APPR	APPR
180	36	der	ART	ART
180	37	schweren	ADJA	ADJA
180	38	Not	NN	NN
180	39	behaftet	VVPP	ADJD
180	40	/	$(	$(
180	41	wie	KOKOM	KOKOM
180	42	Dioscorides	NE	NE
180	43	libr.	NN	NE
180	44	r.	NN	NE
180	45	cap.	NN	ADJA
180	46	85.	ADJA	ADJA
180	47	durch	APPR	APPR
180	48	den	ART	ART
180	49	Rauch	NN	NN
180	50	meldet	VVFIN	VVFIN
180	51	und	KON	KON
180	52	an	APPR	APPR
180	53	Tag	NN	NN
180	54	gibt	VVFIN	VVFIN
180	55	/	$(	$(
180	56	sondern	KON	KON
180	57	auch	ADV	ADV
180	58	zu	PTKZU	APPR
180	59	sich	PRF	PRF
180	60	selbst	ADV	ADV
180	61	wieder	ADV	ADV
180	62	bringt	VVFIN	VVFIN
180	63	und	KON	KON
180	64	heilt	VVFIN	VVFIN
180	65	.	$.	$.
181	1	sie	PPER	PPER
181	2	ist	VAFIN	VAFIN
181	3	auch	ADV	ADV
181	4	gut	ADJD	ADJD
181	5	den	ART	ART
181	6	blöden	ADJA	ADJA
181	7	Magen	NN	NN
181	8	/	$(	$(
181	9	erwärmt	VVFIN	VVFIN
181	10	denselbigen	PDAT	ADJA
181	11	/	$(	$(
181	12	fördert	VVFIN	VVFIN
181	13	die	ART	ART
181	14	Däuung	NE	NN
181	15	/	$(	$(
181	16	zerteilt	VVPP	VVFIN
181	17	die	ART	ART
181	18	Winde	NN	NN
181	19	und	KON	KON
181	20	Blähung	NN	NN
181	21	/	$(	$(
181	22	wie	PWAV	KOKOM
181	23	Crato	NE	NE
181	24	an	APPR	APPR
181	25	unterschiedenen	ADJA	ADJA
181	26	Orten	NN	NN
181	27	gedenkt	VVFIN	VVFIN
181	28	/	$(	$(
181	29	und	KON	KON
181	30	bei	APPR	APPR
181	31	Monardi	NE	NE
181	32	,	$,	$,
181	33	Matthiolo	NE	NE
181	34	,	$,	$,
181	35	und	KON	KON
181	36	anderen	ADJA	PIS
181	37	zu	PTKZU	PTKZU
181	38	lesen	VVINF	VVINF
181	39	/	$(	$(
181	40	und	KON	KON
181	41	dient	VVFIN	VVFIN
181	42	sonderlich	ADJD	ADJD
181	43	auch	ADV	ADV
181	44	wider	APPR	APPR
181	45	das	ART	ART
181	46	Drücken	NN	NN
181	47	im	APPRART	APPRART
181	48	Magen	NN	NN
181	49	/	$(	$(
181	50	oder	KON	KON
181	51	/	$(	$(
181	52	wie	KOKOM	KOUS
181	53	der	ART	ART
181	54	gemeine	ADJA	ADJA
181	55	Mann	PIS	NN
181	56	sagt	VVFIN	VVFIN
181	57	/	$(	$(
181	58	am	APPRART	APPRART
181	59	Herzen	NN	NN
181	60	/	$(	$(
181	61	wie	PWAV	KOUS
181	62	Aetius	NE	NE
181	63	sagt	VVFIN	VVFIN
181	64	/	$(	$(
181	65	Tetrabibl	NE	NE
181	66	.	$.	$.
182	1	1.	FM	ADJA
182	2	serm.	FM	NN
182	3	2.	FM	ADJA
182	4	cap.	FM	ADJA
182	5	49.	FM	ADJA
182	6	Potum	FM	NN
182	7	bitumen	FM	ADJA
182	8	nucis	FM	NE
182	9	ponticæ	FM	NE
182	10	aut	FM	ADJA
182	11	fabæ	FM	NE
182	12	magnitudine	FM	ADJA
182	13	cum	FM	NN
182	14	vino	FM	ADJA
182	15	tritum	FM	NN
182	16	cardiacis	FM	NE
182	17	,	$,	$,
182	18	qui	FM	NE
182	19	animo	FM	NE
182	20	linquuntur	FM	NN
182	21	,	$,	$,
182	22	magnopere	FM	NN
182	23	&	$(	KON
182	24	è	FM	ADJA
182	25	vestigio	FM	NE
182	26	prodest	FM	NN
182	27	.	$.	$.
183	1	den	ART	ART
183	2	Weibspersonen	NN	NN
183	3	ist	VAFIN	VAFIN
183	4	sie	PPER	PPER
183	5	auch	ADV	ADV
183	6	eine	ART	ART
183	7	gute	ADJA	ADJA
183	8	Arznei	NN	NN
183	9	/	$(	$(
183	10	|	$(	XY
183	11	sintemal	KOUS	ADV
183	12	sie	PPER	PPER
183	13	von	APPR	APPR
183	14	unten	ADV	ADV
183	15	auf	APPR	APPR
183	16	gebraucht	VVPP	VVPP
183	17	/	$(	$(
183	18	dient	VVFIN	VVFIN
183	19	wider	APPR	APPR
183	20	das	ART	ART
183	21	Aufsteigen	VVINF	NN
183	22	der	ART	ART
183	23	Mutter	NN	NN
183	24	/	$(	$(
183	25	und	KON	KON
183	26	alle	PIAT	PIAT
183	27	andere	ADJA	PIS
183	28	Beschwerung	NN	NN
183	29	/	$(	$(
183	30	so	ADV	ADV
183	31	von	APPR	APPR
183	32	derselben	PDAT	PDAT
183	33	entstehen	VVINF	VVINF
183	34	.	$.	$.
184	1	ja	PTKANT	ADV
184	2	oft	ADV	ADV
184	3	gedachter	ADJA	ADJA
184	4	Monardes	NE	NN
184	5	kuriert	VVPP	VVFIN
184	6	die	ART	ART
184	7	Unfruchtbarkeit	NN	NN
184	8	/	$(	$(
184	9	so	ADV	ADV
184	10	von	APPR	APPR
184	11	kalten	ADJA	ADJA
184	12	bösen	ADJA	ADJA
184	13	Feuchtigkeiten	NN	NN
184	14	verursacht	VVFIN	VVPP
184	15	wird	VAFIN	VAFIN
184	16	mit	APPR	APPR
184	17	einem	ART	ART
184	18	Pflaster	NN	NN
184	19	zum	APPRART	APPRART
184	20	Nabel	NN	NN
184	21	/	$(	$(
184	22	und	KON	KON
184	23	einem	ART	ART
184	24	Mutterzäpflein	NE	NN
184	25	von	APPR	APPR
184	26	Ambra	NN	NN
184	27	gemacht	VVPP	VVPP
184	28	/	$(	$(
184	29	wie	PWAV	KOKOM
184	30	an	APPR	APPR
184	31	oft	ADV	ADV
184	32	angezogenem	ADJA	ADJA
184	33	Ort	NN	NN
184	34	zu	PTKZU	PTKZU
184	35	lesen	VVINF	VVINF
184	36	.	$.	$.
185	1	endlich	ADV	ADV
185	2	/	$(	$(
185	3	damit	PAV	KOUS
185	4	wir	PPER	PPER
185	5	anderer	ADJA	PIS
185	6	der	ART	ART
185	7	Ambra	NN	NN
185	8	Tugenden	NN	NN
185	9	geschweigen	VVINF	VVINF
185	10	/	$(	$(
185	11	so	ADV	ADV
185	12	dient	VVFIN	VVFIN
185	13	sie	PPER	PPER
185	14	gewaltig	ADJD	ADJD
185	15	wider	APPR	APPR
185	16	die	ART	ART
185	17	Ohnmacht	NN	NN
185	18	/	$(	$(
185	19	und	KON	KON
185	20	ist	VAFIN	VAFIN
185	21	eine	ART	ART
185	22	fürnehme	ADJA	ADJA
185	23	Herzstärkung	NN	NN
185	24	/	$(	$(
185	25	daher	PAV	PAV
185	26	Garzias	NE	NE
185	27	ab	PTKVZ	APPR
185	28	Orto	NE	NE
185	29	lib.	NN	NE
185	30	1.	ADJA	ADJA
185	31	aromatum	NE	NN
185	32	Inditorum	NN	NN
185	33	cap.	NN	NE
185	34	r.	NN	NE
185	35	sagt	VVFIN	VVFIN
185	36	:	$.	$.
185	37	Quod	NE	NN
185	38	ambarum	NE	NN
185	39	sit	NE	VVFIN
185	40	ex	APPR	FM
185	41	eorum	NE	NN
185	42	numero	NE	NE
185	43	,	$,	$,
185	44	quæ	NE	NE
185	45	maximæ	NE	NE
185	46	cordis	NE	NE
185	47	vires	NE	NE
185	48	reficiunt	NE	VVFIN
185	49	.	$.	$.
186	1	und	KON	KON
186	2	Monardes	NE	NN
186	3	spricht	VVFIN	VVFIN
186	4	:	$.	$.
187	1	Ambræ	FM	NE
187	2	olfactu	FM	NE
187	3	spiritus	FM	NE
187	4	&	$(	KON
187	5	vigor	FM	NE
187	6	cordis	FM	NE
187	7	reficiuntur	FM	NN
187	8	:	$.	$.
187	9	ideoq̒ue	FM	NN
187	10	in	FM	APPR
187	11	pestis	FM	ADJA
187	12	contagiis	FM	NE
187	13	ejus	FM	NN
187	14	odor	FM	NE
187	15	apprimè	FM	NE
187	16	utilis	FM	NE
187	17	.	$.	$.
188	1	insonderheit	ADV	NN
188	2	bekommt	VVFIN	VVFIN
188	3	sie	PPER	PPER
188	4	den	ART	ART
188	5	alten	ADJA	ADJA
188	6	Leuten	NN	NN
188	7	trefflich	ADJD	ADJD
188	8	wohl	ADV	ADV
188	9	/	$(	$(
188	10	wie	PWAV	KOKOM
188	11	Matthiolus	NE	NE
188	12	ad	FM	FM
188	13	cap.	NN	ADJA
188	14	20.	ADJA	ADJA
188	15	lib.	NN	NE
188	16	1.	ADJA	ADJA
188	17	Dioscoridis	NE	NE
188	18	,	$,	$,
188	19	und	KON	KON
188	20	Crato	NE	NE
188	21	an	APPR	APPR
188	22	vielen	PIAT	PIAT
188	23	unterschiedenen	ADJA	ADJA
188	24	Orten	NN	NN
188	25	gedenkt	VVFIN	VVFIN
188	26	.	$.	$.
189	1	dessen	PDS	PDAT
189	2	Ursache	NN	NN
189	3	Monardes	NE	NN
189	4	klärlich	ADV	ADJD
189	5	hat	VAFIN	VAFIN
189	6	/	$(	$(
189	7	da	ADV	KOUS
189	8	er	PPER	PPER
189	9	sagt	VVFIN	VVFIN
189	10	lib.	NN	NE
189	11	citato	NE	NE
189	12	.	$.	$.
189	13	pagin	NN	NE
189	14	.	$.	$.
190	1	11	FM	CARD
190	2	Maximè	FM	NN
190	3	prodest	FM	ADJA
190	4	Senibus	FM	NN
190	5	,	$,	$,
190	6	quod	FM	NE
190	7	illorum	FM	ADJA
190	8	spiritus	FM	NN
190	9	vegetet	FM	VVFIN
190	10	,	$,	$,
190	11	cor	FM	NE
190	12	&	$(	KON
190	13	cerebrum	FM	NN
190	14	roboret	FM	ADJD
190	15	,	$,	$,
190	16	&	$(	KON
190	17	crassos	FM	NN
190	18	lentosque	FM	NE
190	19	humores	FM	NN
190	20	,	$,	$,
190	21	quibus	FM	NN
190	22	plurimum	FM	NN
190	23	abundant	FM	ADJD
190	24	,	$,	$,
190	25	extenuet	FM	ADJD
190	26	,	$,	$,
190	27	sive	FM	ADJA
190	28	cibis	FM	NE
190	29	indatur	FM	NN
190	30	,	$,	$,
190	31	sive	FM	ADJA
190	32	vestes	FM	ADJA
190	33	suffiantur	FM	NN
190	34	,	$,	$,
190	35	sive	FM	NE
190	36	cerebro	FM	NE
190	37	cordisq̒ue	FM	ADJA
190	38	regioni	FM	NE
190	39	applicetur	FM	NN
190	40	,	$,	$,
190	41	sive	FM	NE
190	42	vino	FM	NE
190	43	,	$,	$,
190	44	quo	FM	NE
190	45	sibi	FM	NE
190	46	faciem	FM	NE
190	47	&	$(	KON
190	48	manus	FM	NE
190	49	abluunt	FM	NN
190	50	,	$,	$,
190	51	permisceatur	FM	NN
190	52	.	$.	$.
191	1	eben	ADV	ADV
191	2	diese	PDAT	PDAT
191	3	gedachte	VVFIN	ADJA
191	4	/	$(	$(
191	5	und	KON	KON
191	6	dergleichen	PIS	PIS
191	7	Wirkungen	NN	NN
191	8	hat	VAFIN	VAFIN
191	9	auch	ADV	ADV
191	10	dieser	PDAT	PDAT
191	11	Brunnen	NE	NN
191	12	.	$.	$.
192	1	denn	KON	KON
192	2	wie	KOKOM	KOUS
192	3	oben	ADV	ADV
192	4	gemeldet	VVPP	VVPP
192	5	er	PPER	PPER
192	6	nicht	PTKNEG	PTKNEG
192	7	alleine	ADV	ADV
192	8	/	$(	$(
192	9	alle	PIAT	PIAT
192	10	wässerige	ADJA	ADJA
192	11	Geschwulst	NN	NN
192	12	/	$(	$(
192	13	Drüsen	NN	NN
192	14	/	$(	$(
192	15	Beulen	NN	NN
192	16	/	$(	$(
192	17	die	ART	ART
192	18	Krätze	NN	NN
192	19	/	$(	$(
192	20	und	KON	KON
192	21	alle	PIAT	PIAT
192	22	kalten	ADJA	ADJA
192	23	Flüsse	NN	NN
192	24	/	$(	$(
192	25	das	ART	ART
192	26	Zipperlein	NN	NN
192	27	/	$(	$(
192	28	das	ART	ART
192	29	verderbte	ADJA	ADJA
192	30	Gehör	NN	NN
192	31	von	APPR	APPR
192	32	kalten	ADJA	ADJA
192	33	Flüssen	NN	NN
192	34	/	$(	$(
192	35	die	ART	ART
192	36	Felle	NN	NN
192	37	der	ART	ART
192	38	Augen	NN	NN
192	39	/	$(	$(
192	40	so	ADV	ADV
192	41	möglich	ADJD	ADJD
192	42	zu	PTKZU	PTKZU
192	43	kurieren	VVINF	VVINF
192	44	sein	VAINF	VAINF
192	45	/	$(	$(
192	46	heilt	VVFIN	VVFIN
192	47	.	$.	$.
193	1	item	NN	ADV
193	2	den	ART	ART
193	3	Harn	NN	NN
193	4	den	ART	ART
193	5	Stein	NN	NN
193	6	fördert	VVFIN	VVFIN
193	7	/	$(	$(
193	8	und	KON	KON
193	9	eine	ART	ART
193	10	gewisse	ADJA	ADJA
193	11	Arznei	NN	NN
193	12	wider	APPR	APPR
193	13	den	ART	ART
193	14	Dumpf	ADJD	NN
193	15	ist	VAFIN	VAFIN
193	16	/	$(	$(
193	17	sondern	KON	KON
193	18	er	PPER	PPER
193	19	stärkt	VVFIN	VVFIN
193	20	auch	ADV	ADV
193	21	das	ART	ART
193	22	Haupt	NN	NN
193	23	/	$(	$(
193	24	die	ART	ART
193	25	Glieder	NN	NN
193	26	/	$(	$(
193	27	die	ART	ART
193	28	Sehnenader	NN	NN
193	29	/	$(	$(
193	30	und	KON	KON
193	31	welches	PRELS	PWS
193	32	seiner	PPOSAT	PPOSAT
193	33	vornehmen	VVINF	ADJA
193	34	und	KON	KON
193	35	gewissen	ADJA	ADJA
193	36	Tugenden	NN	NN
193	37	auch	ADV	ADV
193	38	eine	ART	PIS
193	39	ist	VAFIN	VAFIN
193	40	/	$(	$(
193	41	so	ADV	ADV
193	42	restituiert	VVPP	VVFIN
193	43	er	PPER	PPER
193	44	die	ART	ART
193	45	Paralysis	NN	NN
193	46	,	$,	$,
193	47	das	ART	PDS
193	48	ist	VAFIN	VAFIN
193	49	eine	ART	ART
193	50	solche	PIAT	PIAT
193	51	Lähme	NN	NN
193	52	/	$(	$(
193	53	darinnen	ADV	VVFIN
193	54	die	ART	ART
193	55	Sehnenadern	NN	NN
193	56	/	$(	$(
193	57	durch	APPR	APPR
193	58	welche	PWAT	PRELS
193	59	den	ART	ART
193	60	Gliedern	NN	NN
193	61	die	ART	ART
193	62	Bewegung	NN	NN
193	63	/	$(	$(
193	64	und	KON	KON
193	65	das	ART	ART
193	66	Fühlen	VVFIN	NN
193	67	mit	APPR	ADV
193	68	getheilet	VVPP	VVPP
193	69	wird	VAFIN	VAFIN
193	70	/	$(	$(
193	71	durch	APPR	APPR
193	72	die	ART	ART
193	73	kalten	ADJA	ADJA
193	74	Flüsse	NN	NN
193	75	verstopft	VVFIN	VVPP
193	76	sind	VAFIN	VAFIN
193	77	/	$(	$(
193	78	dass	KOUS	KOUS
193	79	den	ART	ART
193	80	Gliedern	NN	NN
193	81	ob	KOUS	KOUS
193	82	angedeutete	ADJA	ADJA
193	83	Kräfte	NN	NN
193	84	nicht	PTKNEG	PTKNEG
193	85	zukommen	VVINF	VVINF
193	86	mögen	VMFIN	VMFIN
193	87	/	$(	$(
193	88	sondern	KON	KON
193	89	dieselben	PDAT	PDS
193	90	gleichsam	ADJD	ADJD
193	91	tot	NN	ADJD
193	92	sein	VAINF	VAINF
193	93	/	$(	$(
193	94	dass	KOUS	KOUS
193	95	man	PIS	PIS
193	96	solche	PIAT	PIS
193	97	zu	PTKZU	APPR
193	98	nichts	PIS	PIAT
193	99	sonderliches	ADJA	ADJA
193	100	brauchen	VVFIN	VVINF
193	101	kann	VMFIN	VMFIN
193	102	.	$.	$.
194	1	solche	PIAT	PIAT
194	2	Kraft	NN	NN
194	3	haben	VAFIN	VAFIN
194	4	/	$(	$(
194	5	Gott	NN	NN
194	6	Lob	NN	NN
194	7	/	$(	$(
194	8	sehr	ADV	ADV
194	9	viele	ADV	PIS
194	10	in	APPR	APPR
194	11	dem	ART	ART
194	12	Brunnen	NN	NN
194	13	erfahren	VVINF	VVPP
194	14	/	$(	$(
194	15	wie	PWAV	KOUS
194	16	dann	ADV	ADV
194	17	nur	ADV	ADV
194	18	vor	APPR	APPR
194	19	etlichen	ADJA	PIAT
194	20	Tagen	NN	NN
194	21	ein	ART	ART
194	22	Paralyticus	NE	NN
194	23	welcher	PWAT	PWS
194	24	etliche	PIAT	PIS
194	25	jahrlang	ADJD	ADJD
194	26	nicht	PTKNEG	PTKNEG
194	27	gehen	VVINF	VVINF
194	28	können	VMFIN	VMINF
194	29	/	$(	$(
194	30	als	KOKOM	KOUS
194	31	er	PPER	PPER
194	32	diesen	PDAT	PDAT
194	33	Brunnen	NN	NN
194	34	nicht	PTKNEG	PTKNEG
194	35	lange	ADV	ADV
194	36	getrunken	VVPP	VVPP
194	37	/	$(	$(
194	38	und	KON	KON
194	39	sich	PRF	PRF
194	40	darinnen	ADV	VVFIN
194	41	gebadet	VVPP	VVPP
194	42	/	$(	$(
194	43	wieder	ADV	ADV
194	44	frisch	ADJD	ADJD
194	45	und	KON	KON
194	46	gesund	ADJD	ADJD
194	47	davon	PAV	PAV
194	48	gegangen	VVPP	VVPP
194	49	.	$.	$.
195	1	und	KON	KON
195	2	ein	ART	ART
195	3	Anderer	NE	PIS
195	4	/	$(	$(
195	5	welcher	PWAT	PWS
195	6	zuvor	ADV	ADV
195	7	an	APPR	APPR
195	8	einer	ART	ART
195	9	Krücke	NN	NN
195	10	gehunken	NE	VVPP
195	11	/	$(	$(
195	12	hernach	ADV	ADV
195	13	aber	ADV	ADV
195	14	/	$(	$(
195	15	als	KOKOM	KOUS
195	16	er	PPER	PPER
195	17	diesen	PDAT	PDAT
195	18	Brunnen	NN	NN
195	19	gebraucht	VVPP	VVPP
195	20	/	$(	$(
195	21	ohne	APPR	APPR
195	22	Krücken	NN	NN
195	23	davon	PAV	PAV
195	24	gegangen	VVPP	VVPP
195	25	/	$(	$(
195	26	und	KON	KON
195	27	zum	APPRART	APPRART
195	28	Zeichen	NN	NN
195	29	seiner	PPOSAT	PPOSAT
195	30	Gesundheit	NN	NN
195	31	früh	ADJD	ADJD
195	32	/	$(	$(
195	33	ehe	KOUS	KOUS
195	34	er	PPER	PPER
195	35	wieder	ADV	ADV
195	36	nach	APPR	APPR
195	37	Hause	NN	NN
195	38	gereist	VVPP	VVPP
195	39	/	$(	$(
195	40	die	ART	ART
195	41	Krücken	NN	NN
195	42	zerhackt	VVFIN	VVPP
195	43	/	$(	$(
195	44	und	KON	KON
195	45	ihm	PPER	PPER
195	46	bei	APPR	APPR
195	47	derselben	PDAT	PDAT
195	48	eine	ART	ART
195	49	Suppe	NN	NN
195	50	gekocht	VVPP	VVPP
195	51	.	$.	$.
196	1	ich	PPER	PPER
196	2	will	VMFIN	VMFIN
196	3	geschweigen	VVINF	VVFIN
196	4	anderer	ADJA	PIS
196	5	/	$(	$(
196	6	und	KON	KON
196	7	auch	ADV	ADV
196	8	des	ART	ART
196	9	jenigen	PIAT	PDAT
196	10	/	$(	$(
196	11	so	ADV	ADV
196	12	sich	PRF	PRF
196	13	in	APPR	APPR
196	14	einem	ART	ART
196	15	Backtrog	NN	NN
196	16	zum	APPRART	APPRART
196	17	Brunnen	NN	NN
196	18	führen	VVINF	VVINF
196	19	lassen	VVINF	VVINF
196	20	müssen	VMFIN	VMINF
196	21	/	$(	$(
196	22	und	KON	KON
196	23	hernach	ADV	ADV
196	24	als	KOKOM	KOKOM
196	25	er	PPER	PPER
196	26	gesund	ADJD	ADJD
196	27	worden	VAPP	VAPP
196	28	/	$(	$(
196	29	den	ART	ART
196	30	Backtrog	NN	NN
196	31	an	APPR	APPR
196	32	einen	ART	ART
196	33	Baum	NE	NN
