SID	TID	TOKEN	POS1	POS2
38	33	.	$.	$.
39	1	man	PIS	PIS
39	2	muss	VMFIN	VMFIN
39	3	auch	ADV	ADV
39	4	im	APPRART	APPRART
39	5	Essen	NE	NN
39	6	und	KON	KON
39	7	Trinken	VVFIN	NN
39	8	/	$(	$(
39	9	in	APPR	APPR
39	10	Schlafen	NN	NN
39	11	und	KON	KON
39	12	Wachen	NN	NN
39	13	mäßige	ADJA	ADJA
39	14	Ordnung	NN	NN
39	15	halten	VVINF	VVINF
39	16	/	$(	$(
39	17	und	KON	KON
39	18	alles	PIS	PIS
39	19	was	PWS	PIAT
39	20	unreines	ADJD	ADJA
39	21	/	$(	$(
39	22	faules	ADJD	ADJA
39	23	/	$(	$(
39	24	böses	ADJD	ADJA
39	25	Geblüt	NN	NN
39	26	macht	VVFIN	VVFIN
39	27	/	$(	$(
39	28	meiden	VVINF	VVINF
39	29	/	$(	$(
39	30	als	KOKOM	KOKOM
39	31	da	ADV	ADV
39	32	sind	VAFIN	VAFIN
39	33	Schwämme	NN	NN
39	34	/	$(	$(
39	35	Pilze	NE	NN
39	36	/	$(	$(
39	37	Zwiebeln	NN	NN
39	38	/	$(	$(
39	39	Gurken	NN	NN
39	40	/	$(	$(
39	41	allerlei	PIAT	PIAT
39	42	Obst	NN	NN
39	43	/	$(	$(
39	44	stinkendes	VVPP	ADJA
39	45	Fleisch	NN	NN
39	46	wie	KOKOM	KOKOM
39	47	auch	ADV	ADV
39	48	Schweinefleisch[37]	NN	NN
39	49	und	KON	KON
39	50	Fische	NN	NN
39	51	/	$(	$(
39	52	michintzend	NE	ADJD
39	53	Getreide	NN	NN
39	54	/	$(	$(
39	55	warmes	ADJD	ADJA
39	56	und	KON	KON
39	57	übles	ADV	ADJA
39	58	Bier	NN	NN
39	59	/	$(	$(
39	60	sehr	ADV	ADV
39	61	starken	ADJA	ADJA
39	62	Wein	NN	NN
39	63	/	$(	$(
39	64	unreine	ADJA	ADJA
39	65	Wasser	NN	NN
39	66	und	KON	KON
39	67	eheliche	ADJA	ADJA
39	68	Werke	NN	NN
39	69	.	$.	$.
40	1	die	ART	ART
40	2	Wohnung	NN	NN
40	3	/	$(	$(
40	4	soll	VMFIN	VMFIN
40	5	rein	ADJA	ADJD
40	6	sein	VAINF	VAINF
40	7	/	$(	$(
40	8	auch	ADV	ADV
40	9	verwahrt	VVFIN	VVPP
40	10	/	$(	$(
40	11	so	ADV	ADV
40	12	viel	ADV	ADV
40	13	möglich	ADJA	ADJD
40	14	vor	APPR	APPR
40	15	Luft	NN	NN
40	16	und	KON	KON
40	17	Winden	NN	NN
40	18	/	$(	$(
40	19	so	ADV	ADV
40	20	von	APPR	APPR
40	21	Mittag	NN	NN
40	22	herkommen	VVINF	VVINF
40	23	/	$(	$(
40	24	die	ART	ART
40	25	Fenster	NN	NN
40	26	sollen	VMFIN	VMFIN
40	27	des	ART	ART
40	28	Nachts	ADV	NN
40	29	nicht	PTKNEG	PTKNEG
40	30	offen	ADJD	ADJD
40	31	/	$(	$(
40	32	fürnehmlich	ADJD	ADJD
40	33	wenn	NN	KOUS
40	34	Nebel	NN	NN
40	35	und	KON	KON
40	36	Ungewitter	NN	NN
40	37	vorhanden	ADJD	ADJD
40	38	sondern	KON	KON
40	39	zugetan	ADJD	VVPP
40	40	bleiben	VVINF	VVINF
40	41	/	$(	$(
40	42	desgleichen	ADV	ADV
40	43	früh	ADJA	ADJD
40	44	bis	APPR	APPR
40	45	2.	CARD	ADJA
40	46	Stunden	NN	NN
40	47	nach	APPR	APPR
40	48	der	ART	ART
40	49	Sonnen	NN	NN
40	50	Aufgang	NN	NN
40	51	.	$.	$.
41	1	man	PIS	PIS
41	2	soll	VMFIN	VMFIN
41	3	die	ART	ART
41	4	Behausung	NN	NN
41	5	täglich	ADJD	ADJD
41	6	früh	ADJD	ADJD
41	7	und	KON	KON
41	8	auf	APPR	APPR
41	9	den	ART	ART
41	10	Abend	NN	NN
41	11	beräuchern	VVINF	VVINF
41	12	.	$.	$.
42	1	es	PPER	PPER
42	2	soll	VMFIN	VMFIN
42	3	ein	ART	ART
42	4	Wirt	NN	NN
42	5	allen	PIAT	PIAT
42	6	Mist	NN	NN
42	7	/	$(	$(
42	8	Kehricht	NE	NN
42	9	/	$(	$(
42	10	Kot	NN	NN
42	11	und	KON	KON
42	12	Unflat	NN	NN
42	13	herausschaffen[39]	PTKVZ	VVINF
42	14	herausschaffen[39]	VVINF	VVINF
42	15	/	$(	$(
42	16	damit	PAV	KOUS
42	17	dieser	PDAT	PDAT
42	18	Seuche	NN	NN
42	19	nicht	PTKNEG	PTKNEG
42	20	Ursache	NN	NN
42	21	gegeben	VVINF	VVPP
42	22	werde	VAFIN	VAFIN
42	23	.	$.	$.
43	1	über	APPR	APPR
43	2	das	ART	PDS
43	3	soll	VMFIN	VMFIN
43	4	man	PIS	PIS
43	5	die	XY	ART
43	6	Häuser	XY	NN
43	7	nicht	PTKNEG	PTKNEG
43	8	leichtlich	ADJD	ADV
43	9	öffnen	VVINF	VVINF
43	10	oder	KON	KON
43	11	daraus	PAV	PAV
43	12	gehen	VVINF	VVINF
43	13	/	$(	$(
43	14	und	KON	KON
43	15	sollen	VMFIN	VMFIN
43	16	die	ART	ART
43	17	Gassen	NN	NN
43	18	rein	ADJD	ADV
43	19	halten	VVINF	VVINF
43	20	/	$(	$(
43	21	denn	KON	KON
43	22	es	PPER	PPER
43	23	ist	VAFIN	VAFIN
43	24	leicht	ADJD	ADJD
43	25	geschehen	VVPP	VVPP
43	26	/	$(	$(
43	27	dass	KOUS	KOUS
43	28	man	PIS	PIS
43	29	über	APPR	APPR
43	30	eine	ART	ART
43	31	böse	ADJA	ADJA
43	32	Spur	NN	NN
43	33	geht	VVFIN	VVFIN
43	34	/	$(	$(
43	35	so	ADV	ADV
43	36	schießt	ADJD	VVFIN
43	37	auch	ADV	ADV
43	38	der	ART	ART
43	39	Teufel	NE	NN
43	40	seine	PPOSAT	PPOSAT
43	41	Pfeile	NN	NN
43	42	auf	APPR	APPR
43	43	den	ART	ART
43	44	Gassen	NN	NN
43	45	umher	PTKVZ	PTKVZ
43	46	/	$(	$(
43	47	und	KON	KON
43	48	wem	PWS	PWS
43	49	er	PPER	PPER
43	50	trifft	VVFIN	VVFIN
43	51	der	ART	ART
43	52	muss	VMFIN	VMFIN
43	53	mit	APPR	PTKVZ
43	54	.	$.	$.
44	1	auch	ADV	ADV
44	2	ist	VAFIN	VAFIN
44	3	sorglich	ADJD	ADJD
44	4	in	APPR	APPR
44	5	neuen	ADJA	ADJA
44	6	getünchten	ADJA	ADJA
44	7	Gemächern	NN	NN
44	8	und	KON	KON
44	9	da	ADV	ADV
44	10	Nussbäume	NN	NN
44	11	/	$(	$(
44	12	Buchsbäume	NN	NN
44	13	/	$(	$(
44	14	Rüben	NE	NN
44	15	und	KON	KON
44	16	Kraut	NN	NN
44	17	stehen	VVFIN	VVFIN
44	18	/	$(	$(
44	19	in	APPR	APPR
44	20	dieser	PDAT	PDAT
44	21	Zeit	NN	NN
44	22	wohnen	VVINF	VVFIN
44	23	.	$.	$.
45	1	ein	ART	ART
45	2	Feuer	NN	NN
45	3	gemacht	VVPP	VVPP
45	4	von	APPR	APPR
45	5	Eichenholz	NN	NN
45	6	oder	KON	KON
45	7	Wacholder	NN	NN
45	8	/	$(	$(
45	9	so	ADV	ADV
45	10	reinigt	VVFIN	VVFIN
45	11	sich	PRF	PRF
45	12	die	ART	ART
45	13	Luft	NN	NN
45	14	/	$(	$(
45	15	wird	VAFIN	VAFIN
45	16	subtiler	ADJD	ADJD
45	17	und	KON	KON
45	18	gelinder	ADJA	ADJD
45	19	/	$(	$(
45	21	der	ART	ART
45	22	Mensch	NN	NN
45	23	wird	VAFIN	VAFIN
45	24	auch	ADV	ADV
45	25	gesünder	ADJD	ADJD
45	26	/	$(	$(
45	27	und	KON	KON
45	28	fasst	VVFIN	VVFIN
45	29	einen	ART	ART
45	30	besseren	ADJA	ADJA
45	31	Mut	NN	NN
45	32	.	$.	$.
46	1	wäre	VAFIN	VAFIN
46	2	ja	ADV	ADV
46	3	jemand	PIS	PIS
46	4	infiziert	VVPP	VVPP
46	5	oder	KON	KON
46	6	vergiftet	VVPP	VVPP
46	7	worden	VAPP	VAPP
46	8	/	$(	$(
46	9	so	ADV	ADV
46	10	merkt	VVFIN	VVFIN
46	11	man	PIS	PIS
46	12	es	PPER	PPER
46	13	daraus	PAV	PAV
46	14	:	$.	$(
46	15	es	PPER	PPER
46	16	kommt	VVFIN	VVFIN
46	17	ihn	PPER	PPER
46	18	ein	XY	ART
46	19	Schauer	XY	NN
46	20	/	$(	$(
46	21	Zittern	NN	NN
46	22	und	KON	KON
46	23	Grauen	NN	NN
46	24	an	APPR	PTKVZ
46	25	/	$(	$(
46	26	oder	KON	KON
46	27	eine	ART	ART
46	28	Hitze	NN	NN
46	29	/	$(	$(
46	30	Ohnmacht	NN	NN
46	31	/	$(	$(
46	32	mit	APPR	APPR
46	33	einen	ART	ART
46	34	heftigen	ADJA	ADJA
46	35	Wehtagen	NN	NN
46	36	des	ART	ART
46	37	Haupts	NN	NN
46	38	/	$(	$(
46	39	so	ADV	ADV
46	40	geschwinde	ADJA	ADJD
46	41	/	$(	$(
46	42	dass	ART	KOUS
46	43	alsbald	ADV	ADV
46	44	alle	PIAT	PIAT
46	45	Kräfte	NN	NN
46	46	hinweg	APZR	ADV
46	47	fallen	VVINF	VVINF
46	48	/	$(	$(
46	49	samt	APPR	APPR
46	50	einen	ART	ART
46	51	Drücken	NN	NN
46	52	um	APPR	APPR
46	53	s	PPER	ADV
46	54	Hertz	NN	NN
46	55	/	$(	$(
46	56	kurzen	ADJA	ADJA
46	57	Atem	NN	NN
46	58	/	$(	$(
46	59	Grauen	NN	NN
46	60	zum	APPRART	APPRART
46	61	Essen	NE	NN
46	62	/	$(	$(
46	63	will	VMFIN	VMFIN
46	64	sich	PRF	PRF
46	65	brechen	VVINF	VVINF
46	66	/	$(	$(
46	67	ist	VAFIN	VAFIN
46	68	schläfrig	ADJD	ADJD
46	69	/	$(	$(
46	70	hat	VAFIN	VAFIN
46	71	ein	ART	ART
46	72	Hertzzittern	NN	NN
46	73	/	$(	$(
46	74	und	KON	KON
46	75	dergleichen	PIS	PIS
46	76	.	$.	$.
47	1	er	PPER	PPER
47	2	soll	VMFIN	VMFIN
47	3	sich	PRF	PRF
47	4	vor	APPR	APPR
47	5	allen	PIAT	PIAT
47	6	Dingen	NN	NN
47	7	des	ART	ART
47	8	Schlafs	NN	NN
47	9	enthalten	ADJD	VVPP
47	10	/	$(	$(
47	11	so	ADV	ADV
47	12	lange	ADV	ADV
47	13	möglich	ADJD	ADJD
47	14	/	$(	$(
47	15	wenn	KOUS	KOUS
47	16	er	PPER	PPER
47	17	einen	ART	ART
47	18	Tag	NN	NN
47	19	und	KON	KON
47	20	Nacht	NN	NN
47	21	nicht	PTKNEG	PTKNEG
47	22	schliefe	VVFIN	VVFIN
47	23	wäre	VAFIN	VAFIN
47	24	sehr	ADV	ADV
47	25	gut	ADJD	ADJD
47	26	/	$(	$(
47	27	damit	PAV	KOUS
47	28	der	ART	ART
47	29	Gift	NN	NN
47	30	nicht	PTKNEG	PTKNEG
47	31	zum	APPRART	APPRART
47	32	Herzen	NN	NN
47	33	käme	VVFIN	VVFIN
47	34	/	$(	$(
47	35	darauf	PAV	PAV
47	36	brauche	VVFIN	VVFIN
47	37	er	PPER	PPER
47	38	einen	ART	ART
47	39	Schweißtrank	NN	NN
47	40	/	$(	$(
47	41	oder	KON	KON
47	42	so	ADV	ADV
47	43	sie	PPER	PPER
47	44	solchen	PIAT	PIAT
47	45	nicht	PTKNEG	PTKNEG
47	46	haben	VAFIN	VAINF
47	47	können	VMFIN	VMINF
47	48	/	$(	$(
47	49	nehmen	VVINF	VVFIN
47	50	sie	PPER	PPER
47	51	Angelica	NE	NE
47	52	/	$(	$(
47	53	Natterwurzel	NN	NN
47	54	/	$(	$(
47	55	Galgantwurzel	NN	NN
47	56	/	$(	$(
47	57	Rautenblätter	NN	NN
47	58	/	$(	$(
47	59	Kardobenedicten	NE	NN
47	60	/	$(	$(
47	61	Wacholderbeeren	NN	NN
47	62	oder	KON	KON
47	63	dergleichen	PIS	PIS
47	64	/	$(	$(
47	65	dass	KOUS	KOUS
47	66	es	PPER	PPER
47	67	sämtlich	ADJD	ADJD
47	68	2.	ADJA	ADJA
47	69	Lot	NN	NN
47	70	sei	VAFIN	VAFIN
47	71	/	$(	$(
47	72	und	KON	KON
47	73	sieden	VVINF	VVFIN
47	74	solches	PIAT	PIS
47	75	in	APPR	APPR
47	76	ein	ART	ART
47	77	Viertel	NN	NN
47	78	Weins	NN	NN
47	79	oder	KON	KON
47	80	Essigs	NN	NN
47	81	und	KON	KON
47	82	nehmen	VVINF	VVFIN
47	83	es	PPER	PPER
47	84	als	KOKOM	KOKOM
47	85	ein	ART	PTKVZ
47	86	/	$(	$(
47	87	und	KON	KON
47	88	schwitzen	VVINF	VVFIN
47	89	wohl	ADV	ADV
47	90	darauf	PAV	PAV
47	91	.	$.	$.
48	1	wenn	KOUS	KOUS
48	2	ein	ART	ART
48	3	Weib	NN	NN
48	4	vergiftet	VVPP	VVPP
48	5	wird	VAFIN	VAFIN
48	6	/	$(	$(
48	7	so	ADV	ADV
48	8	vergiftet	VVPP	VVFIN
48	9	sie	PPER	PPER
48	10	alles	PIS	PIS
48	11	was	PWS	PIS
48	12	sie	PPER	PPER
48	13	ansieht	VVFIN	VVFIN
48	14	.	$.	$.
49	1	wenn	KOUS	KOUS
49	2	ein	ART	ART
49	3	Mensch	NN	NN
49	4	über	APPR	APPR
49	5	die	ART	ART
49	6	Gassen	NN	NN
49	7	geht	VVFIN	VVFIN
49	8	/	$(	$(
49	9	und	KON	KON
49	10	von	APPR	APPR
49	11	einem	ART	ART
49	12	vergifteten	ADJA	ADJA
49	13	Weib	NN	NN
49	14	angesehen	VVPP	VVPP
49	15	wird	VAFIN	VAFIN
49	16	/	$(	$(
49	17	so	ADV	ADV
49	18	kann	VMFIN	VMFIN
49	19	er	PPER	PPER
49	20	es	PPER	PPER
49	21	von	APPR	APPR
49	22	ihr	PPOSAT	PPER
49	23	bekommen	VVINF	VVINF
49	24	.	$.	$.
49	25	oder	KON	KON
49	26	so	ADV	ADV
49	27	sie	PPER	PPER
49	28	in	APPR	APPR
49	29	Monden	NN	NN
49	30	am	APPRART	APPRART
49	31	Himmel	NN	NN
49	32	sieht	VVFIN	VVFIN
49	33	/	$(	$(
49	34	und	KON	KON
49	35	andere	ADJA	PIS
49	36	auch	ADV	ADV
49	37	hinein	APZR	ADV
49	38	sehen	VVINF	VVINF
49	39	/	$(	$(
49	40	so	ADV	ADV
49	41	können	VMFIN	VMFIN
49	42	sie	PPER	PPER
49	43	es	PPER	PPER
49	44	von	APPR	APPR
49	45	ihr	PPOSAT	PPER
49	46	bekommen	VVINF	VVINF
49	47	.	$.	$.
50	1	wie	PWAV	KOUS
50	2	sie	PPER	PPER
50	3	dann	ADV	ADV
50	4	auch	ADV	ADV
50	5	einen	ART	ART
50	6	Spiegel	NN	NN
50	7	mit	APPR	APPR
50	8	ihren	PPOSAT	PPOSAT
50	9	Gesicht	NN	NN
50	10	vergiften	VVINF	VVINF
50	11	kann	VMFIN	VMFIN
50	12	.	$.	$.
51	1	jedoch	ADV	ADV
51	2	wenn	KOUS	KOUS
51	3	ein	ART	ART
51	4	solcher	PIAT	PIAT
51	5	Mensch	NN	NN
51	6	Schellkraut	NN	NN
51	7	und	KON	KON
51	8	Schellwurzel	NN	NN
51	9	bei	APPR	APPR
51	10	sich	PRF	PRF
51	11	trägt	VVFIN	VVFIN
51	12	/	$(	$(
51	13	so	ADV	ADV
51	14	kann	VMFIN	VMFIN
51	15	ihm	PPER	PPER
51	16	ein	ART	ART
51	17	solches	PIAT	PIAT
51	18	Weib	NN	NN
51	19	mit	APPR	APPR
51	20	ihrem	PPOSAT	PPOSAT
51	21	Ansehen	NN	NN
51	22	nicht	PTKNEG	PTKNEG
51	23	schaden	VVINF	VVINF
51	24	.	$.	$.
52	1	wen	PWS	PWS
52	2	die	ART	ART
52	3	Pest	NN	NN
52	4	schon	ADV	ADV
52	5	angesteckt	VVPP	VVPP
52	6	hat	VAFIN	VAFIN
52	7	/	$(	$(
52	8	der	ART	PRELS
52	9	laß	VVIMP	VVFIN
52	10	seinen	PPOSAT	PPOSAT
52	11	Urin	NN	NN
52	12	erstlich	ADV	ADJD
52	13	ein	ART	ART
52	14	wenig	PIS	PIS
52	15	ablaufen	VVINF	VVINF
52	16	/	$(	$(
52	17	das	ART	ART
52	18	andere	ADJA	PIS
52	19	aber	ADV	ADV
52	20	fasse	VVFIN	VVFIN
52	21	er	PPER	PPER
52	22	geschwind	ADJD	ADJD
52	23	in	APPR	APPR
52	24	ein	ART	ART
52	25	Geschirr	NN	NN
52	26	/	$(	$(
52	27	und	KON	KON
52	28	tue	VVFIN	VVFIN
52	29	Safran	NN	NN
52	30	darzu	PAV	ADV
52	31	einen	ART	ART
52	32	guten	ADJD	ADJA
52	33	Teil	NN	NN
52	34	/	$(	$(
52	35	und	KON	KON
52	36	trinke	VVIMP	VVFIN
52	37	es	PPER	PPER
52	38	mit	APPR	APPR
52	39	einander	ADV	PRF
52	40	aus	APPR	PTKVZ
52	41	.	$.	$.
53	1	man	PIS	PIS
53	2	mag	VVFIN	VMFIN
53	3	es	PPER	PPER
53	4	auch	ADV	ADV
53	5	alle	PIAT	PIAT
53	6	Morgen	NN	NN
53	7	zur	APPRART	APPRART
53	8	Versicherung	NN	NN
53	9	brauchen	VVFIN	VVINF
53	10	.	$.	$.
54	1	wenn	KOUS	KOUS
54	2	eine	ART	ART
54	3	Person	NN	NN
54	4	den	ART	ART
54	5	Gift	NN	NN
54	6	oder	KON	KON
54	7	die	ART	ART
54	8	Pestilenz	NN	NN
54	9	hat	VAFIN	VAFIN
54	10	an	APPR	APPR
54	11	sich	PRF	PRF
54	12	bekommen	VVINF	VVFIN
54	13	es	PPER	PPER
54	14	wäre	VAFIN	VAFIN
54	15	mit	APPR	APPR
54	16	Frost	NN	NN
54	17	oder	KON	KON
54	18	Hitze	NN	NN
54	19	und	KON	KON
54	20	mit	APPR	APPR
54	21	Schwitzen	NN	NN
54	22	/	$(	$(
54	23	Brechen	NN	NN
54	24	/	$(	$(
54	25	Stechen	NN	NN
54	26	der	ART	ART
54	27	Seiten	NN	NN
54	28	und	KON	KON
54	29	Hauptweh	NN	NN
54	30	/	$(	$(
54	31	als	KOKOM	KOKOM
54	32	welches	PRELS	PIS
54	33	alles	PIS	PIS
54	34	sind	VAFIN	VAFIN
54	35	Zeichen	NN	NN
54	36	oder	KON	KON
54	37	Vorboten	NN	NN
54	38	der	ART	ART
54	39	Blattern	NN	NN
54	40	und	KON	KON
54	41	Sterbedrüsen	NN	NN
54	42	.	$.	$.
55	1	der	ART	PDS
55	2	lasse	VVIMP	VVFIN
55	3	von	APPR	APPR
55	4	Stunde	NN	NN
55	5	an	APPR	APPR
55	6	eine	ART	ART
55	7	Ader	NN	NN
55	8	schlagen	VVFIN	VVINF
55	9	/	$(	$(
55	10	gewinnt	VVFIN	VVFIN
55	11	oder	KON	KON
55	12	bekommt	VVFIN	VVFIN
55	13	der	ART	ART
55	14	Mensch	NN	NN
55	15	ein	ART	ART
55	16	Zeichen	NN	NN
55	17	unter	APPR	APPR
55	18	den	ART	ART
55	19	Arm	NN	NN
55	20	/	$(	$(
55	21	so	ADV	ADV
55	22	soll	VMFIN	VMFIN
55	23	ihm	PPER	PPER
55	24	vorne	ADV	ADV
55	25	am	APPRART	APPRART
55	26	selben	ADJA	PDAT
55	27	Arm	NN	NN
55	28	eine	ART	ART
55	29	Ader	NN	NN
55	30	geschlagen	VVPP	VVPP
55	31	werden	VAINF	VAINF
55	32	/	$(	$(
55	33	damit	PAV	KOUS
55	34	sich	PRF	PRF
55	35	das	ART	ART
55	36	giftige	ADJA	ADJA
55	37	Geblüt	NN	NN
55	38	herfür	ADV	ADV
55	39	von	APPR	APPR
55	40	dem	ART	ART
55	41	Herzen	NN	NN
55	42	ziehe	VVFIN	VVFIN
55	43	.	$.	$.
56	1	desgleichen	KOUS	ADV
56	2	wo	PWAV	PWAV
56	3	sich	PRF	PRF
56	4	am	APPRART	APPRART
56	5	Leibe	NN	NN
56	6	ein	ART	ART
56	7	Zeichen	NN	NN
56	8	befindet	VVFIN	VVFIN
56	9	/	$(	$(
56	10	soll	VMFIN	VMFIN
56	11	man	PIS	PIS
56	12	sich	PRF	PRF
56	13	darnach	PAV	ADV
56	14	richten	VVFIN	VVINF
56	15	.	$.	$.
57	1	So	KOUS	ADV
57	2	einen	ART	PIS
57	3	die	ART	ART
57	4	Pest	NN	NN
57	5	anstößt	VVFIN	VVFIN
57	6	.	$.	$.
58	1	nimm	NE	VVIMP
58	2	ein	ART	ART
58	3	neues	ADJA	ADJA
58	4	Ei	NN	NN
58	5	/	$(	$(
58	6	tue	VVFIN	VVFIN
58	7	es	PPER	PPER
58	8	in	APPR	APPR
58	9	ein	ART	ART
58	10	Gefäß	NN	NN
58	11	/	$(	$(
58	12	rühre	VVFIN	VVFIN
58	13	einen	ART	ART
58	14	Schuss	NN	NN
58	15	Pulver	NN	NN
58	16	darunter	PAV	PAV
58	17	/	$(	$(
58	18	und	KON	KON
58	19	eine	ART	ART
58	20	Haselnuss	NN	NN
58	21	groß	ADJD	ADJD
58	22	gestoßenen	ADJA	ADJA
58	23	Schwefel	NN	NN
58	24	/	$(	$(
58	25	trink	VVIMP	VVIMP
58	26	es	PPER	PPER
58	27	hernach	ADV	ADV
58	28	auf	APPR	APPR
58	29	einen	ART	ART
58	30	Trunck	NN	NN
58	31	aus	APPR	PTKVZ
58	32	/	$(	$(
58	33	lege	VVFIN	VVFIN
58	34	dich	PPER	PPER
58	35	nieder	PTKVZ	PTKVZ
58	36	/	$(	$(
58	37	und	KON	KON
58	38	schwitze	VVFIN	VVFIN
58	39	/	$(	$(
58	40	so	ADV	ADV
58	41	bist	VAFIN	VAFIN
58	42	du	PPER	PPER
58	43	des	ART	ART
58	44	Lebens	NN	NN
58	45	nächst	APPR	APPR
58	46	Gott	NN	NN
58	47	genesen	VVPP	VVPP
58	48	.	$.	$.
58	49	Schwefelöl	NN	NN
58	50	in	APPR	APPR
58	51	Branntwein	NN	NN
58	52	/	$(	$(
58	53	morgens	ADV	ADV
58	54	nüchtern	ADJD	ADJD
58	55	und	KON	KON
58	56	des	ART	ART
58	57	Abends	NN	NN
58	58	gebraucht	VVPP	VVPP
58	59	.	$.	$.
59	1	item	NN	ADV
59	2	:	$.	$.
59	3	Kampfer	NN	NN
59	4	bei	APPR	APPR
59	5	sich	PRF	PRF
59	6	eingenäht	VVPP	VVPP
59	7	/	$(	$(
59	8	gerungen	VVPP	VVPP
59	9	/	$(	$(
59	10	bei	APPR	APPR
59	11	unkeuschen	ADJA	ADJA
59	12	Leuten	NN	NN
59	13	aber	ADV	ADV
59	14	verschwindet	VVFIN	VVFIN
59	15	et cetera	ADV	FM
59	16	.	$.	$.
60	1	folgende	NN	ADJA
60	2	Kräuter	NN	NN
60	3	und	KON	KON
60	4	Wurzeln	NN	NN
60	5	sind	VAFIN	VAFIN
60	6	vor	APPR	APPR
60	7	die	ART	ART
60	8	Pestilenz	NN	NN
60	9	auch	ADV	ADV
60	10	bewährt	VVPP	VVPP
60	11	.	$.	$.
61	1	Angelica	NN	NE
61	2	/	$(	$(
61	3	Alant	NN	NE
61	4	/	$(	$(
61	5	Zitwer	NN	NN
61	6	/	$(	$(
61	7	Galgant	NN	NN
61	8	/	$(	$(
61	9	Quitten	NN	NN
61	10	/	$(	$(
61	11	Pomerantzen	NN	NN
61	12	/	$(	$(
61	13	Citronen	NN	NN
61	14	/	$(	$(
61	15	Diptan	NE	NN
61	16	/	$(	$(
61	17	Natterwurtz	NN	NN
61	18	/	$(	$(
61	19	Wermut	NN	NN
61	20	/	$(	$(
61	21	Aron	NE	NE
61	22	/	$(	$(
61	23	Tormentil	NN	NE
61	24	/	$(	$(
61	25	Bibernelle	NN	NN
61	26	/	$(	$(
61	27	Baldrian	NN	NN
61	28	/	$(	$(
61	29	Lorbern	NN	NE
61	30	/	$(	$(
61	31	Meisterwurtz	NN	NN
61	32	und	KON	KON
61	33	Myrrhe	NN	NN
61	34	:	$.	$.
62	1	von	APPR	APPR
62	2	diesen	PDAT	PDAT
62	3	Wurzeln	NN	NN
62	4	eines	ART	ART
62	5	im	APPRART	APPRART
62	6	Mund	NN	NN
62	7	genommen	VVPP	VVPP
62	8	/	$(	$(
62	9	gekäut	VVPP	VVPP
62	10	/	$(	$(
62	11	gegessen	VVPP	VVPP
62	12	oder	KON	KON
62	13	bei	APPR	APPR
62	14	sich	PRF	PRF
62	15	getragen	VVPP	VVPP
62	16	/	$(	$(
62	17	ist	VAFIN	VAFIN
62	18	wider	APPR	APPR
62	19	die	ART	ART
62	20	pestilenzische	NE	ADJA
62	21	Gift	NN	NN
62	22	gar	ADV	ADV
62	23	eine	ART	ART
62	24	kräftige	ADJA	ADJA
62	25	Arznei	NN	NN
62	26	und	KON	KON
62	27	gut	ADJD	ADJD
62	28	allen	PIAT	PIAT
62	29	denen	PRELS	PDS
62	30	/	$(	$(
62	31	welche	PWAT	PRELS
62	32	um	APPR	APPR
62	33	die	ART	ART
62	34	Kranken	NN	NN
62	35	gehen	VVINF	VVINF
62	36	müssen	VMFIN	VMINF
62	37	/	$(	$(
62	38	oder	KON	KON
62	39	dieselbigen	PDAT	ADJA
62	40	warten	VVINF	VVFIN
62	41	/	$(	$(
62	42	massen	NN	VVFIN
62	43	auch	ADV	ADV
62	44	viele	ADV	PIAT
62	45	Prediger	NN	NN
62	46	/	$(	$(
62	47	wenn	KOUS	KOUS
62	48	sie	PPER	PPER
62	49	zu	PTKZU	APPR
62	50	den	ART	ART
62	51	Kranken	NN	NN
62	52	sind	VAFIN	VAFIN
62	53	erfordert	VVFIN	VVPP
62	54	worden	VAPP	VAPP
62	55	/	$(	$(
62	56	haben	VAFIN	VAFIN
62	57	sie	PPER	PPER
62	58	neben	APPR	APPR
62	59	ihren	PPOSAT	PPOSAT
62	60	Vater	NN	NN
62	61	Unser	PPOSAT	NN
62	62	/	$(	$(
62	63	eine	ART	ART
62	64	bloße	ADJA	ADJA
62	65	Angelicam	NE	NN
62	66	/	$(	$(
62	67	oder	KON	KON
62	68	dergleichen	PIS	PIS
62	69	Wurzeln	NN	NN
62	70	gebraucht	VVPP	VVPP
62	71	/	$(	$(
62	72	sind	VAFIN	VAFIN
62	73	von	APPR	APPR
62	74	dieser	PDAT	PDAT
62	75	Seuche	NN	NN
62	76	nächst	APPR	APPR
62	77	Gott	NN	NN
62	78	bewahrt	VVPP	VVPP
62	79	worden	VAPP	VAPP
62	80	.	$.	$.
63	1	item	NN	ADV
63	2	6.	ADJA	ADJA
63	3	oder	KON	KON
63	4	7.	ADJA	ADJA
63	5	Sauerampferblätter[43]	NN	NN
63	6	nüchtern	ADJD	ADJD
63	7	gegessen	VVPP	VVPP
63	8	/	$(	$(
63	9	ist	VAFIN	VAFIN
63	10	sehr	ADV	ADV
63	11	gut	ADJD	ADJD
63	12	/	$(	$(
63	13	auch	ADV	ADV
63	14	schwangeren	ADJA	ADJA
63	15	Weibern	NN	NN
63	16	/	$(	$(
63	17	schwangere	ADJA	ADJA
63	18	Weiber	NN	NN
63	19	sollen	VMFIN	VMFIN
63	20	Krausminze	NN	NN
63	21	eingeweicht	VVPP	VVPP
63	22	für	APPR	APPR
63	23	die	ART	ART
63	24	Nase	NN	NN
63	25	halten	VVINF	VVINF
63	26	/	$(	$(
