	token_ids	tokens	goldlabels	predictions
57	50	℥.	FM	XY
57	51	1.	FM	NE
57	52	terræ	FM	NE
57	53	Leminæ	FM	NE
57	54	z	FM	XY
57	55	3.	FM	CARD
57	56	aloes	FM	NE
57	57	hepaticæ	FM	NE
57	58	,	$,	$,
57	59	mirhæ	FM	NE
57	60	ana.	FM	NE
57	61	℥.	FM	XY
57	62	s.	FM	NE
57	63	croci	FM	NE
57	64	z.	FM	APPRART
57	65	1.	FM	ADJA
57	66	mastiches	FM	NE
57	67	z.	FM	APPRART
57	68	2.	FM	ADJA
57	69	Rhapontici	FM	NE
57	70	&	$(	KON
57	71	rhabarbaræ	FM	NE
57	72	ana	FM	XY
57	73	z.	FM	APPRART
57	74	1.	FM	ADJA
57	75	s.	FM	XY
57	76	hæc	FM	XY
57	77	omnia	FM	NE
57	78	qua̍m	FM	$(
57	79	subtilissime̍	FM	$(
57	80	trita	FM	NE
57	81	commisceantur	FM	NE
57	82	.	$.	$.
58	1	davon	PAV	PAV
58	2	wann	PWAV	PWAV
58	3	einer	ART	PIS
58	4	sich	PRF	PRF
58	5	bewahren	VVINF	VVINF
58	6	will	VMFIN	VMFIN
58	7	/	$(	$(
58	8	soll	VMFIN	VMFIN
58	9	er	PPER	PPER
58	10	nehmen	VVINF	VVINF
58	11	bei	APPR	APPR
58	12	einem	ART	ART
58	13	Quentin	NN	NN
58	14	/	$(	$(
58	15	um	APPR	APPR
58	16	den	ART	ART
58	17	dritten	ADJA	ADJA
58	18	Tag	NN	NN
58	19	des	ART	ART
58	20	Morgens	ADV	NN
58	21	/	$(	$(
58	22	mit	APPR	APPR
58	23	einem	ART	ART
58	24	warmen	ADJA	ADJA
58	25	Wein	NN	NN
58	26	.	$.	$.
59	1	dasselbige	PDAT	PDS
59	2	mag	VMFIN	VMFIN
59	3	er	PPER	PPER
59	4	auch	ADV	ADV
59	5	tun	VVINF	VVPP
59	6	/	$(	$(
59	7	so	ADV	ADV
59	8	er	PPER	PPER
59	9	mit	APPR	APPR
59	10	der	ART	ART
59	11	Gift	NN	NN
59	12	begriffen	VVPP	VVPP
59	13	ist	VAFIN	VAFIN
59	14	.	$.	$.
60	1	doch	KON	KON
60	2	wird	VAFIN	VAFIN
60	3	ein	ART	ART
60	4	jedermann	PIS	VVINF
60	5	eines	ART	ART
60	6	guten	ADJA	ADJA
60	7	Arztes	NN	NN
60	8	in	APPR	APPR
60	9	dieser	PDAT	PDAT
60	10	Sache	NN	NN
60	11	wohl	ADV	ADV
60	12	bedürfen	VVFIN	VVINF
60	13	.	$.	$.
61	1	wann	PWAV	PWAV
61	2	einer	ART	PIS
61	3	auf	APPR	APPR
61	4	dies	PDS	PDAT
61	5	Mal	NN	NN
61	6	eine	ART	ART
61	7	Arznei	NE	NN
61	8	gebraucht	VVPP	VVINF
61	9	hat	VAFIN	VAFIN
61	10	/	$(	$(
61	11	wie	KOKOM	PWAV
61	12	zuvor	ADV	ADV
61	13	angezeigt	VVPP	VVPP
61	14	/	$(	$(
61	15	soll	VMFIN	VMFIN
61	16	er	PPER	PPER
61	17	keinerlei	PIAT	PIAT
61	18	Weise	VVFIN	NN
61	19	schlafen	VVINF	VVINF
61	20	/	$(	$(
61	21	sondern	APPR	KON
61	22	allen	PIAT	PIAT
61	23	Fleiß	NN	NN
61	24	darzu	PTKVZ	VVINF
61	25	tun	VVINF	VVINF
61	26	dass	ART	KOUS
61	27	er	PPER	PPER
61	28	wohl	ADV	ADV
61	29	möchte	VMFIN	VMFIN
61	30	schwitzen	VVINF	VVINF
61	31	.	$.	$.
62	1	dann	ADV	ADV
62	2	das	ART	PDS
62	3	ist	VAFIN	VAFIN
62	4	nicht	PTKNEG	PTKNEG
62	5	ein	ART	ART
62	6	kleiner	ADJA	ADJA
62	7	Vorteil	NN	NN
62	8	/	$(	$(
62	9	und	KON	KON
62	10	das	ART	PDS
62	11	soll	VMFIN	VMFIN
62	12	er	PPER	PPER
62	13	auch	ADV	ADV
62	14	tun	VVINF	VVPP
62	15	/	$(	$(
62	16	so	ADV	ADV
62	17	er	PPER	PPER
62	18	sich	PRF	PRF
62	19	vermutet	VVFIN	VVFIN
62	20	/	$(	$(
62	21	dass	ART	KOUS
62	22	er	PPER	PPER
62	23	möchte	VMFIN	VMFIN
62	24	vergiftet	NN	VVPP
62	25	sein	VAINF	VAINF
62	26	.	$.	$.
63	1	dieweil	KOUS	VVPP
63	2	solche	PIAT	PIAT
63	3	Arznei	NN	NN
63	4	auch	ADV	ADV
63	5	in	APPR	APPR
63	6	etlichen	ADJA	PIAT
63	7	Fiebern	NN	NN
63	8	dienen	VVINF	VVPP
63	9	möchten	VMFIN	VMFIN
63	10	/	$(	$(
63	11	so	ADV	ADV
63	12	sie	PPER	PPER
63	13	ordentlich	ADJD	ADJD
63	14	gegeben	VVPP	VVPP
63	15	werden	VAINF	VAFIN
63	16	.	$.	$.
64	1	so	ADV	ADV
64	2	aber	ADV	ADV
64	3	einer	ART	PIS
64	4	nicht	PTKNEG	PTKNEG
64	5	bald	ADV	ADV
64	6	schwitzen	VVINF	VVFIN
64	7	könnte	VMFIN	VMFIN
64	8	/	$(	$(
64	9	so	ADV	ADV
64	10	lege	VVFIN	VVFIN
64	11	man	PIS	PIS
64	12	den	ART	ART
64	13	Kranken	NN	NN
64	14	in	APPR	APPR
64	15	ein	ART	ART
64	16	neu	ADJA	ADJD
64	17	gewaschenes	ADJA	VVFIN
64	18	Bett	NN	NN
64	19	/	$(	$(
64	20	und	KON	KON
64	21	decke	VVFIN	VVFIN
64	22	ihn	APPR	PPER
64	23	wohl	ADV	ADV
64	24	warm	ADJD	ADJD
64	25	zu	PTKZU	PTKVZ
64	26	/	$(	$(
64	27	und	KON	KON
64	28	lege	VVFIN	VVFIN
64	29	ihm	PPER	PPER
64	30	zu	PTKZU	APPR
64	31	den	ART	ART
64	32	Füßen	NN	NN
64	33	warme	ADJA	ADJA
64	34	Ziegel	VVIMP	NN
64	35	/	$(	$(
64	36	als	KOKOM	APPR
64	37	warm	ADJD	ADJD
64	38	er	PPER	PPER
64	39	sie	PPER	PPER
64	40	leiden	VVINF	VVFIN
64	41	kann	VMFIN	VMFIN
64	42	in	APPR	APPR
64	43	nasse	ADJA	ADJA
64	44	Tüchlein	NN	NN
64	45	gewickelt	VVPP	VVPP
64	46	/	$(	$(
64	47	darauf	PAV	PAV
64	48	soll	VMFIN	VMFIN
64	49	der	ART	ART
64	50	Kranke	ADJD	NN
64	51	die	ART	ART
64	52	Füße	NE	NN
64	53	halten	VVINF	VVFIN
64	54	/	$(	$(
64	55	welches	PRELS	PWS
64	56	nicht	PTKNEG	PTKNEG
64	57	allein	ADV	ADV
64	58	zum	APPRART	APPRART
64	59	Schweiß	NN	NN
64	60	hilft	VVFIN	VVFIN
64	61	/	$(	$(
64	62	sondern	KON	KON
64	63	auch	ADV	ADV
64	64	die	ART	ART
64	65	Gift	NN	NN
64	66	vom	APPRART	APPRART
64	67	Herzen	NN	NN
64	68	abzieht	NN	VVFIN
64	69	.	$.	$.
65	1	Es	PPER	PPER
65	2	kommt	VVFIN	VVFIN
65	3	aber	ADV	ADV
65	4	oftmals	ADV	ADV
65	5	/	$(	$(
65	6	dass	ART	KOUS
65	7	der	ART	ART
65	8	Kranke	NN	VVFIN
65	9	die	ART	ART
65	10	Arznei	NE	NN
65	11	von	APPR	APPR
65	12	sich	PRF	PRF
65	13	gibt	VVFIN	VVFIN
65	14	/	$(	$(
65	15	und	KON	KON
65	16	undäut	NE	VVFIN
65	17	sich	PRF	PRF
65	18	/	$(	$(
65	19	so	ADV	ADV
65	20	soll	VMFIN	VMFIN
65	21	man	PIS	PIS
65	22	ihm	PPER	PPER
65	23	zum	APPRART	APPRART
65	24	Anderen	ADJA	PIS
65	25	/	$(	$(
65	26	auch	ADV	ADV
65	27	so	ADV	ADV
65	28	es	PPER	PPER
65	29	von	APPR	APPR
65	30	Nöten	VVINF	VVFIN
65	31	sein	VAINF	VAINF
65	32	wird	VAFIN	VAFIN
65	33	zum	APPRART	APPRART
65	34	dritten	CARD	ADJA
65	35	Mal	NN	NN
65	36	neue	ADJA	ADJA
65	37	Arznei	NE	NN
65	38	geben	VVINF	VVFIN
65	39	von	APPR	APPR
65	40	den	ART	ART
65	41	Vorigen	ADJA	NN
65	42	/	$(	$(
65	43	so	ADV	ADV
65	44	lang	ADJD	ADJD
65	45	er	PPER	PPER
65	46	es	PPER	PPER
65	47	bei	APPR	APPR
65	48	ihm	APPRART	PPER
65	49	behalten	VVINF	VVFIN
65	50	könnte	VVFIN	VMFIN
65	51	/	$(	$(
65	52	dann	ADV	ADV
65	53	wo	PWAV	PWAV
65	54	die	ART	ART
65	55	Arznei	NE	NN
65	56	bei	APPR	APPR
65	57	ihm	PPER	PPER
65	58	bleibt	VVFIN	VVFIN
65	59	/	$(	$(
65	60	ist	VVFIN	VAFIN
65	61	es	PPER	PPER
65	62	eine	ART	ART
65	63	gute	ADJA	ADJA
65	64	Hoffnung	NN	NN
65	65	/	$(	$(
65	66	das	ART	ART
65	67	Gegenteil	NN	NN
65	68	aber	ADV	ADV
65	69	soll	VMFIN	VMFIN
65	70	man	PIS	PIS
65	71	halten	VVINF	VVFIN
65	72	wo	PWAV	PWAV
65	73	nichts	PIS	PIS
65	74	bei	APPR	APPR
65	75	ihm	PPER	PPER
65	76	bleibt	VVFIN	VVFIN
65	77	.	$.	$.
66	1	dann	ADV	ADV
66	2	die	ART	ART
66	3	Gift	NN	NN
66	4	ist	VAFIN	VAFIN
66	5	zu	PTKZU	PTKA
66	6	gewaltig	ADJD	ADJD
66	7	/	$(	$(
66	8	und	KON	KON
66	9	die	ART	ART
66	10	Arzenei	NE	NN
66	11	zu	PTKZU	PTKA
66	12	schwach	VVIMP	ADJD
66	13	.	$.	$.
67	1	so	ADV	ADV
67	2	er	PPER	PPER
67	3	aber	ADV	ADV
67	4	wohl	ADV	ADV
67	5	schwitzt	VVFIN	VVPP
67	6	/	$(	$(
67	7	schaue	NN	VVPP
67	8	man	PIS	PIS
67	9	darauf	PAV	PAV
67	10	/	$(	$(
67	11	dass	ART	KOUS
67	12	er	PPER	PPER
67	13	nicht	PTKNEG	PTKNEG
67	14	kalt	ADJD	ADJD
67	15	werde	VAFIN	VAFIN
67	16	/	$(	$(
67	17	dann	ADV	ADV
67	18	der	ART	ART
67	19	Schweiß	NN	NN
67	20	so	ADV	ADV
67	21	über	APPR	ADV
67	22	vier	CARD	CARD
67	23	Stunden	NN	NN
67	24	währt	VAFIN	VVPP
67	25	/	$(	$(
67	26	und	KON	KON
67	27	etwas	PIS	ADV
67	28	länger	ADJD	ADJD
67	29	/	$(	$(
67	30	nach	APPR	APPR
67	31	der	ART	ART
67	32	Gelegenheit	NN	NN
67	33	/	$(	$(
67	34	und	KON	KON
67	35	Kraft	NN	NN
67	36	des	ART	ART
67	37	Kranken	NN	NN
67	38	/	$(	$(
67	39	dann	ADV	ADV
67	40	man	PIS	PIS
67	41	muss	VMFIN	VMFIN
67	42	ihm	PPER	PPER
67	43	helfen	VVINF	VVPP
67	44	mit	APPR	APPR
67	45	Herzwassern	NN	NN
67	46	,	$,	$,
67	47	/	$(	$(
67	48	als	KOKOM	APPR
67	49	Boragen-	ADJA	TRUNC
67	50	/	$(	$(
67	51	und	KON	KON
67	52	Ochsenzungenwasser	NN	NN
67	53	/	$(	$(
67	54	mit	APPR	APPR
67	55	einem	ART	ART
67	56	roten	ADJA	ADJA
67	57	Scharlach	NN	NN
67	58	/	$(	$(
67	59	oder	KON	KON
67	60	mit	APPR	APPR
67	61	einem	ART	ART
67	62	Leinentüchlein	NN	NN
67	63	auflegen	VVINF	VVPP
67	64	/	$(	$(
67	65	und	KON	KON
67	66	wann	PWAV	PWAV
67	67	es	PPER	PPER
67	68	trucken	VVINF	VVPP
67	69	ist	VAFIN	VAFIN
67	70	worden	VAPP	VAPP
67	71	/	$(	$(
67	72	soll	VMFIN	VMFIN
67	73	man	PIS	PIS
67	74	es	PPER	PPER
67	75	wiederum	ADV	ADV
67	76	netzen	VVINF	VVPP
67	77	.	$.	$.
68	1	inwendig	ADJD	ADJD
68	2	sind	VAFIN	VAFIN
68	3	auch	ADV	ADV
68	4	gut	ADJD	ADJD
68	5	zu	PTKZU	PTKZU
68	6	Stärkung	NN	NN
68	7	manus	NE	FM
68	8	Christi	NE	NE
68	9	perlatae	NE	ADJD
68	10	,	$,	$,
68	11	eingemachte	ADJA	ADJA
68	12	Violen	NN	NN
68	13	/	$(	$(
68	14	Rosen	NN	NN
68	15	/	$(	$(
68	16	Boragenblumen	NN	NN
68	17	/	$(	$(
68	18	und	KON	KON
68	19	dergleichen	PIS	PIS
68	20	/	$(	$(
68	21	damit	PAV	KOUS
68	22	man	PIS	PIS
68	23	dem	ART	ART
68	24	Kranken	NN	NN
68	25	in	APPR	APPR
68	26	seinem	PPOSAT	PPOSAT
68	27	Schweißbad	NN	NN
68	28	hilflich	ADJD	ADJD
68	29	mag	VMFIN	VMFIN
68	30	sein	VAINF	VAINF
68	31	.	$.	$.
69	1	darzu	PAV	PAV
69	2	dienen	VVINF	PAV
69	3	auch	ADV	ADV
69	4	in	APPR	APPR
69	5	der	ART	ART
69	6	Speise	VVIMP	NN
69	7	weiche	ADJA	PAV
69	8	Eier	VVIMP	NN
69	9	/	$(	$(
69	10	Hühnersuppen	NE	NN
69	11	/	$(	$(
69	12	ein	ART	ART
69	13	gestoßenes	VVPP	ADJA
69	14	junges	ADJD	ADJA
69	15	Huhn	NE	NN
69	16	/	$(	$(
69	17	et cetera	ADV	FM
70	1	auch	FM	ADV
70	2	mag	FM	VMFIN
70	3	man	FM	PIS
70	4	solches	FM	PIS
70	5	in	FM	APPR
70	6	der	FM	ART
70	7	Apotheke	FM	NN
70	8	machen	FM	VVINF
70	9	lassen	VVINF	VVINF
70	10	.	$.	$.
70	11	R.	FM	NE
70	12	florum	FM	NE
70	13	rosarum	FM	FM
70	14	purpurearum	FM	NE
70	15	,	$,	$,
70	16	uiolarum	FM	FM
70	17	,	$,	$,
70	18	nenufaris	FM	NE
70	19	ana	FM	NE
70	20	z	FM	XY
70	21	2.	FM	NE
70	22	santalorum	FM	NE
70	23	alborum	FM	NE
70	24	&	$(	XY
70	25	rubeorum	FM	NE
70	26	,	$,	$,
70	27	coralli	FM	NE
70	28	rubei	FM	NE
70	29	,	$,	$,
70	30	cinnamomi	FM	NE
70	31	,	$,	$,
70	32	charyophyllorum	FM	NE
70	33	ana	FM	NE
70	34	z	FM	XY
70	35	3.	FM	NE
70	36	ossis	FM	NE
70	37	de	FM	NE
70	38	cornu	FM	NE
70	39	cerui	FM	NE
70	40	,	$,	$,
70	41	agallo	FM	NE
70	42	chi	FM	NE
70	43	,	$,	$,
70	44	croci	FM	NE
70	45	,	$,	$,
70	46	ana	FM	NE
70	47	z	FM	XY
70	48	s.	FM	XY
70	49	demi.	FM	NE
70	50	Acesosæ	FM	NE
70	51	scrip	FM	FM
70	52	.	$.	$.
71	1	2.	FM	NE
71	2	caphiuræ	FM	NE
71	3	grana	FM	NE
71	4	2	FM	CARD
71	5	horum	FM	NE
71	6	pulueres	FM	NE
71	7	aquarum	FM	NE
71	8	boraginis	FM	NE
71	9	,	$,	$,
71	10	et	FM	NE
71	11	buglossæ	FM	NE
71	12	lib.	FM	NE
71	13	2.	FM	NE
71	14	&	$(	XY
71	15	aceti	FM	NE
71	16	rosacei	FM	NE
71	17	1.	FM	NE
71	18	commisceantur	FM	NE
71	19	.	$.	$.
72	1	darein	PAV	VVINF
72	2	soll	VMFIN	VMFIN
72	3	man	PIS	PIS
72	4	tauchen	VVFIN	VVINF
72	5	seidene	ADJA	ADJA
72	6	Tüchlein	NN	NN
72	7	und	KON	KON
72	8	laulich	ADJD	ADJD
72	9	warm	ADJD	ADJD
72	10	auf	APPR	APPR
72	11	das	ART	ART
72	12	Herz	NN	NN
72	13	legen	VVINF	VVINF
72	14	.	$.	$.
73	1	man	PIS	PIS
73	2	soll	VMFIN	VMFIN
73	3	auch	ADV	ADV
73	4	Achtung	NN	NN
73	5	haben	VAFIN	VAINF
73	6	/	$(	$(
73	7	dass	ART	KOUS
73	8	der	ART	ART
73	9	Leib	NN	NN
73	10	nicht	PTKNEG	PTKNEG
73	11	gestopft	VVPP	VVINF
73	12	bleibe	VVFIN	VVFIN
73	13	/	$(	$(
73	14	sondern	KON	KON
73	15	muss	VMFIN	VMFIN
73	16	ihm	PPER	PPER
73	17	zur	PTKZU	APPRART
73	18	Hilfe	NN	NN
73	19	kommen	VVFIN	VVINF
73	20	mit	APPR	APPR
73	21	Zäpflein	NE	NN
73	22	/	$(	$(
73	23	mit	APPR	APPR
73	24	Klistieren	VVINF	NN
73	25	/	$(	$(
73	26	und	KON	KON
73	27	auf	APPR	APPR
73	28	andere	ADJA	ADJA
73	29	Weise	VVFIN	NN
73	30	/	$(	$(
73	31	wie	KOKOM	PWAV
73	32	man	PIS	PIS
73	33	gewöhnlich	ADJD	ADJD
73	34	pflegt	VVFIN	VVFIN
73	35	.	$.	$.
74	1	über	APPR	APPR
74	2	das	ART	ART
74	3	alles	PIS	PIS
74	4	ist	VAFIN	VAFIN
74	5	zu	PTKZU	PTKZU
74	6	merken	VVINF	VVINF
74	7	/	$(	$(
74	8	wie	KOKOM	PWAV
74	9	man	PIS	PIS
74	10	mit	APPR	APPR
74	11	den	ART	ART
74	12	Beulen	VVINF	NN
74	13	fortfaren	PTKVZ	VVINF
74	14	soll	VMFIN	VMFIN
74	15	/	$(	$(
74	16	welche	PWAT	PRELS
74	17	doch	ADV	ADV
74	18	nicht	PTKNEG	PTKNEG
74	19	einerlei	PIS	VVINF
74	20	Art	NN	NN
74	21	seien	VAINF	VAFIN
74	22	.	$.	$.
75	1	dieweil	KOUS	ADV
75	2	auch	ADV	ADV
75	3	die	ART	ART
75	4	Feuchtigkeiten	NN	NN
75	5	mancherlei	PIAT	ADV
75	6	sind	VAFIN	VAFIN
75	7	/	$(	$(
75	8	doch	ADV	KON
75	9	sind	VAFIN	VAFIN
75	10	gemeiniglich	ADJD	ADV
75	11	die	ART	ART
75	12	Farben	NN	NN
75	13	der	ART	ART
75	14	Beulen	VVINF	NN
75	15	den	ART	ART
75	16	Feuchtigkeiten	NN	NN
75	17	gleichmäßig	ADJD	ADV
75	18	/	$(	$(
75	19	und	KON	KON
75	20	daraus	PAV	PAV
75	21	zu	PTKZU	PTKZU
75	22	merken	VVINF	VVINF
75	23	ist	VAFIN	VAFIN
75	24	/	$(	$(
75	25	dass	ART	KOUS
75	26	nicht	PTKNEG	PTKNEG
75	27	allerlei	PIAT	PIAT
75	28	Beulen	VVINF	NN
75	29	gleich	ADV	ADV
75	30	bald	ADV	ADV
75	31	zu	PTKZU	PTKZU
75	32	ärzneien	NN	ADV
75	33	sind	VAFIN	VAFIN
75	34	.	$.	$.
76	1	das	ART	PDS
76	2	muss	VMFIN	VMFIN
76	3	man	PIS	PIS
76	4	aber	ADV	ADV
76	5	merken	VVINF	VVINF
76	6	/	$(	$(
76	7	dass	ART	KOUS
76	8	man	PIS	PIS
76	9	nicht	PTKNEG	PTKNEG
76	10	säumen	VVFIN	VVINF
76	11	muss	VMFIN	VMFIN
76	12	mit	APPR	APPR
76	13	der	ART	ART
76	14	Eröffnung	NN	NN
76	15	/	$(	$(
76	16	sondern	KON	KON
76	17	mit	APPR	APPR
76	18	allem	PIS	PIAT
76	19	Fleiß	NN	NN
76	20	eröffnen	VVINF	VVINF
76	21	/	$(	$(
76	22	und	KON	KON
76	23	keinerlei	PIAT	PIAT
76	24	Weise	VVFIN	NN
76	25	auflegen	VVINF	VVINF
76	26	/	$(	$(
76	27	was	PWS	PWS
76	28	zurücktreiben	PTKZU	VVINF
76	29	möchte	VMFIN	VMFIN
76	30	.	$.	$.
77	1	darum	PAV	PAV
77	2	sind	VAFIN	VAFIN
77	3	die	ART	PDS
77	4	nicht	PTKNEG	PTKNEG
77	5	närrisch	ADJD	VVINF
77	6	die	ART	PRELS
77	7	die	ART	ART
77	8	Beulen	VVINF	NN
77	9	mit	APPR	APPR
77	10	einem	ART	ART
77	11	las	VVFIN	NN
77	12	Eisen	VVINF	NN
77	13	aufreißen	VVINF	VVINF
77	14	/	$(	$(
77	15	und	KON	KON
77	16	um	APPR	APPR
77	17	die	ART	ART
77	18	Geschwulst	NN	NN
77	19	hacken	VVINF	VVINF
77	20	/	$(	$(
77	21	und	KON	KON
77	22	darauf	PAV	PAV
77	23	einen	ART	ART
77	24	Kopf	NN	NN
77	25	setzen	VVINF	VVINF
77	26	lassen	VVINF	VVFIN
77	27	/	$(	$(
77	28	welches	PRELS	PWS
77	29	mit	APPR	APPR
77	30	Macht	VVFIN	NN
77	31	die	ART	ART
77	32	Gift	NN	NN
77	33	zu	PTKZU	APPR
77	34	sich	PRF	PRF
77	35	ziehen	VVINF	VVINF
77	36	mag	VMFIN	VMFIN
77	37	.	$.	$.
78	1	zudem	APPR	PAV
78	2	soll	VMFIN	VMFIN
78	3	man	PIS	PIS
78	4	ezliche	PIAT	ADJA
78	5	Arznei	NE	NN
78	6	gebrauchen	VVINF	ADJA
78	7	/	$(	$(
78	8	wie	KOKOM	PWAV
78	9	folgt	VVFIN	VVFIN
78	10	.	$.	$.
79	1	man	PIS	PIS
79	2	soll	VMFIN	VMFIN
79	3	eine	ART	ART
79	4	Zwiebel	NE	NN
79	5	oder	KON	KON
79	6	zwei	NE	CARD
79	7	nehmen	VVINF	VVPP
79	8	/	$(	$(
79	9	davon	PAV	PAV
79	10	schneide	VVFIN	VVPP
79	11	man	PIS	PIS
79	12	die	ART	ART
79	13	Köpfe	NN	NN
79	14	/	$(	$(
79	15	und	KON	KON
79	16	daselbst	NE	VVPP
79	17	sollen	VMFIN	VMFIN
79	18	sie	PPER	PPER
79	19	ein	ART	ART
79	20	wenig	PIS	PIS
79	21	ausgehöhlt	VVPP	VVPP
79	22	werden	VAINF	VAINF
79	23	/	$(	$(
79	24	und	KON	KON
79	25	darein	PAV	PAV
79	26	einen	ART	ART
79	27	guten	ADJA	ADJA
79	28	Theriak	NN	NN
79	29	einfüllen	VVINF	VVPP
79	30	/	$(	$(
79	31	und	KON	KON
79	32	wiederum	ADV	ADV
79	33	mit	APPR	APPR
79	34	dem	ART	ART
79	35	vorigen	ADJA	ADJA
79	36	abgeschnittenem	ADJA	ADJA
79	37	Teil	NN	NN
79	38	zustopfen	VVINF	VVPP
79	39	/	$(	$(
79	40	und	KON	KON
79	41	soll	VMFIN	VMFIN
79	42	also	ADV	ADV
79	43	in	APPR	APPR
79	44	der	ART	ART
79	45	Asche	NN	NN
79	46	gebraten	VVPP	VVPP
79	47	/	$(	$(
79	48	darnach	PAV	PAV
79	49	zerstoßen	NE	VVPP
79	50	und	KON	KON
79	51	auf	APPR	APPR
79	52	die	ART	ART
79	53	Beule	VVFIN	NN
79	54	wie	KOKOM	KOKOM
79	55	ein	ART	ART
79	56	Pflaster	NN	NN
79	57	gelegt	VVPP	VVPP
79	58	werden	VAINF	VAINF
79	59	.	$.	$.
80	1	denn	KON	KON
80	2	der	ART	ART
80	3	thiriack	NN	FM
80	4	treibt	VVFIN	VVFIN
80	5	nicht	PTKNEG	PTKNEG
80	6	zurück	VVINF	PTKVZ
80	7	die	ART	ART
80	8	Gift	NN	NN
80	9	/	$(	$(
80	10	sondern	KON	KON
80	11	er	PPER	PPER
80	12	zieht	VVFIN	VVFIN
80	13	zu	PTKZU	APPR
80	14	sich	PRF	PRF
80	15	wie	KOKOM	PWAV
80	16	man	PIS	PIS
80	17	sonst	ADV	ADV
80	18	weitläufig	ADJD	VVFIN
80	19	in	APPR	APPR
80	20	der	ART	ART
80	21	Schule	VVINF	NN
80	22	pflegt	VVFIN	VVFIN
80	23	zu	PTKZU	PTKZU
80	24	disputieren	VVINF	VVFIN
80	25	.	$.	$.
81	1	auch	ADV	ADV
81	2	mögen	VMFIN	VMFIN
81	3	die	ART	ART
81	4	armen	ADJA	ADJA
81	5	Leute	NN	NN
81	6	ein	ART	ART
81	7	Pflaster	NN	NN
81	8	machen	VVINF	NN
81	9	von	APPR	APPR
81	10	saurem	ADJA	ADJA
81	11	Teig	NN	NN
81	12	/	$(	$(
81	13	altem	ADJD	ADJA
81	14	Schmer	NN	NN
81	15	/	$(	$(
81	16	Vitriol	NN	NN
81	17	/[28]|/[29]	XY	$(
81	18	Kalk	VVIMP	NN
81	19	/	$(	$(
81	20	Pech	VVIMP	NN
81	21	/	$(	$(
81	22	ein	ART	ART
81	23	jedes	PIAT	PIS
81	24	ein	ART	ART
81	25	wenig	PIS	PIS
81	26	.	$.	$.
82	1	die	ART	PDS
82	2	mögen	VMFIN	VMFIN
82	3	auch	ADV	ADV
82	4	Schnitteln	VVINF	NN
82	5	von	APPR	APPR
82	6	dem	ART	ART
82	7	Rettich	NN	NN
82	8	auflegen	VVINF	VVINF
82	9	/	$(	$(
82	10	und	KON	KON
82	11	oftmals	ADV	ADV
82	12	dieselbigen	PDAT	PDS
82	13	verneuern	ADJA	VVINF
82	14	/	$(	$(
82	15	dann	ADV	ADV
82	16	es	PPER	PPER
82	17	zieht	VVFIN	VVINF
82	18	wohl	ADV	ADV
82	19	aus	APPR	PTKVZ
82	20	.	$.	$.
83	1	man	PIS	PIS
83	2	soll	VMFIN	VMFIN
83	3	auch	ADV	ADV
83	4	Kamillenblumen	NN	NN
83	5	/	$(	$(
83	6	Foenumgraecumsamen	NE	NN
83	8	gepulvert	VVPP	VVPP
83	9	ein	ART	ART
83	10	itzliches	NE	ADJA
83	11	zwei	CARD	CARD
83	12	Lot	NN	NN
83	13	nehmen	VVINF	VVINF
83	14	und	KON	KON
83	15	darzu	PAV	PAV
83	16	tue	VVFIN	VVFIN
83	17	man	PIS	PIS
83	18	auch	ADV	ADV
83	19	Leinsamen	VVIMP	NN
83	20	/	$(	$(
83	21	große	ADJD	ADJA
83	22	Pappelwurz	NN	NN
83	23	/	$(	$(
83	24	jedes	PIAT	PIAT
83	25	zwei	CARD	CARD
83	26	Lot	NN	NN
83	27	/	$(	$(
83	28	Sauerteig	ADJD	NN
83	29	von	APPR	APPR
83	30	Roggenmehl	VVINF	NN
83	31	2	NE	CARD
83	32	Lot	NN	NN
83	33	.	$.	$.
83	34	Tormentillwurz	NE	NN
83	35	/	$(	$(
83	36	das	ART	ART
83	37	Kraut	NN	NN
83	38	Valerian	NE	NE
83	39	/	$(	$(
83	40	Diptam	NE	NE
83	41	/	$(	$(
83	42	jedes	PIAT	PIAT
83	43	3	XY	CARD
83	44	Quent	NN	NN
83	45	/	$(	$(
83	46	Senfsamen	NN	NN
83	47	/	$(	$(
83	48	Taubenkot	NN	NN
83	49	ein	ART	ART
83	50	jedes	PIAT	PIAT
83	51	1	NE	CARD
83	52	Lot	NN	NN
83	53	weiße	VVFIN	ADJA
83	54	Lilien	NN	NN
83	55	und	KON	KON
83	56	Kamillenöl	NN	NN
83	57	jedes	PIAT	PIAT
83	58	vier	CARD	CARD
83	59	Lot	NN	NN
83	60	/	$(	$(
83	61	aus	APPR	APPR
83	62	dem	ART	PDS
83	63	mag	VMFIN	VMFIN
83	64	man	PIS	PIS
83	65	ein	ART	ART
83	66	Pflaster	NN	NN
83	67	machen	VVINF	VVINF
83	68	/	$(	$(
83	69	und	KON	KON
83	70	darauf	PAV	PAV
83	71	legen	VVINF	VVINF
83	72	/	$(	$(
83	73	denn	KON	KON
83	74	es	PPER	PPER
83	75	tut	VVFIN	VVFIN
83	76	in	APPR	APPR
83	77	diesen	PDAT	PDAT
83	78	giftigen	ADJA	VVINF
83	79	Beulen	VVINF	NN
83	80	sehr	ADV	ADV
83	81	viel	ADV	PIS
83	82	.	$.	$.
